mode,q_mode,cl,SDSS9,m_SDSS9,objID,Sp-ID,RA_ICRS,DE_ICRS,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,pmRA,pmDE,f_zsp
1,+,6,"J022249.62-041353.1",,1237679323398537282,"4387-55534-0658",35.706766,-4.231438,2008.9972,3,20.033,0.056,19.62,0.014,19.664,0.017,19.509,0.02,19.519,0.071,1.56445,-2,1,0
1,+,6,"J022242.09-041144.3",,1237679323398537495,"4387-55534-0646",35.675381,-4.195661,2008.9972,3,23.745,1.029,21.031,0.036,20.726,0.036,20.469,0.042,20.518,0.17,1.4E-4,,,0
1,+,3,"J022309.53-041357.5",,1237679323398537831,"4387-55534-0655",35.789744,-4.232659,2008.9972,3,22.858,0.729,21.631,0.082,20.015,0.03,19.146,0.021,18.681,0.053,0.50104,,,0
1,+,3,"J022310.81-041251.8",,1237679323398537861,"4387-55534-0657",35.795049,-4.214402,2008.9972,3,22.744,0.759,22.798,0.265,20.787,0.066,19.588,0.035,19.081,0.088,0.62596,,,0
1,+,3,"J022253.53-041056.0",,1237679323398537636,"4387-55534-0651",35.723078,-4.182244,2008.9972,3,24.544,1.76,22.762,0.202,21.248,0.077,20.014,0.039,19.505,0.101,0.65633,,,0
1,+,3,"J022301.82-040853.2",,1237679323398538057,"4387-55534-0641",35.757601,-4.148114,2008.9972,3,27.124,0.646,22.941,0.447,20.738,0.095,19.508,0.048,18.858,0.109,0.6344,,,0
1,+,3,"J022228.21-041410.5",,1237679323398471820,"4387-55534-0619",35.617575,-4.236276,2008.9972,3,19.231,0.059,17.187,0.005,16.169,0.004,15.721,0.004,15.332,0.007,0.10276,0,-1,0
1,,3,"J022221.39-041246.4",,1237679323398472203,"4387-55534-0616",35.589125,-4.212906,2008.9972,3,21.649,0.388,21.241,0.082,20.792,0.082,20.22,0.071,20.053,0.27,0.95105,,,0
1,+,3,"J022212.57-041134.4",,1237679323398471697,"4387-55534-0611",35.552389,-4.192905,2008.9972,3,23.247,1.874,18.962,0.015,17.543,0.008,16.97,0.007,16.54,0.017,0.23816,0,-4,0
1,+,3,"J022300.17-040543.5",,1237679323398537758,"4387-55534-0652",35.750722,-4.095438,2008.9972,3,21.673,0.322,20.986,0.058,19.278,0.021,18.63,0.018,18.312,0.049,0.32627,2,-5,0
1,+,6,"J022240.29-040501.6",,1237679254671982877,"4387-55534-0606",35.667885,-4.083779,2008.9753,3,21.517,0.161,21.002,0.036,20.742,0.044,20.827,0.064,20.956,0.29,1.05548,6,-5,0
1,+,3,"J022248.45-040413.4",,1237679254672048901,"4387-55534-0649",35.701893,-4.070405,2008.9753,3,22.097,0.605,22.401,0.273,20.677,0.1,19.416,0.047,18.919,0.132,0.99411,,,64
1,+,3,"J022244.34-040234.7",,1237679254672048247,"4387-55534-0656",35.684761,-4.042992,2008.9753,3,21.31,0.297,20.543,0.054,18.848,0.021,18.219,0.017,17.737,0.045,0.29364,,,0
1,+,3,"J022152.03-041201.1",,1237679323398406634,"4387-55534-0609",35.466824,-4.200315,2008.9972,3,27.457,0.407,22.925,0.393,21.015,0.117,19.717,0.049,19.197,0.141,0.61419,,,0
1,+,3,"J022136.46-040942.7",,1237679323398406333,"4387-55534-0577",35.401949,-4.161885,2008.9972,3,23.296,2.086,20.084,0.044,18.427,0.017,17.776,0.014,17.366,0.039,0.32565,8,0,0
1,+,3,"J022113.06-040811.3",,1237679323398341043,"4387-55534-0561",35.304432,-4.136484,2008.9972,3,22.559,0.602,21.7,0.098,20.019,0.036,19.229,0.025,18.712,0.072,0.50196,17,7,0
1,+,3,"J022131.34-040809.3",,1237679323398406432,"4387-55534-0575",35.380618,-4.135935,2008.9972,3,23.603,1.433,21.758,0.106,20.462,0.055,19.697,0.038,19.365,0.127,0.62031,,,0
1,+,6,"J022103.66-040544.1",,1237679254671851729,"4387-55534-0562",35.265285,-4.095589,2008.9753,3,22.043,0.251,21.068,0.038,21.092,0.054,21.293,0.085,20.581,0.201,2.43575,,,0
1,,3,"J022124.80-040452.6",,1237679254671852077,"4387-55534-0573",35.353331,-4.081278,2008.9753,3,23.796,1.4,22.261,0.144,20.482,0.047,19.542,0.03,19.081,0.082,0.56159,,,0
1,+,3,"J022120.48-040218.0",,1237679254671851717,"4387-55534-0572",35.335344,-4.038335,2008.9753,3,23.703,1.734,20.525,0.043,18.757,0.015,18.148,0.013,17.689,0.033,0.32499,-5,8,0
1,+,3,"J022156.51-040757.8",,1237679323398406381,"4387-55534-0607",35.485487,-4.132748,2008.9972,3,20.977,0.145,20.372,0.03,20.15,0.037,19.08,0.02,20.065,0.196,0.61568,-14,10,0
1,+,3,"J022211.26-040542.6",,1237679254671982978,"4387-55534-0612",35.546942,-4.095182,2008.9753,3,24.947,3.248,20.606,0.064,18.892,0.023,18.208,0.019,17.692,0.048,0.43223,-1,8,0
1,+,3,"J022201.17-040628.9",,1237679323398406754,"4387-55534-0601",35.504888,-4.108033,2008.9972,3,24.676,1.456,22.739,0.167,21.393,0.082,20.198,0.04,19.805,0.121,0.61651,,,0
1,+,3,"J022222.46-040544.3",,1237679254671982811,"4387-55534-0615",35.593592,-4.095639,2008.9753,3,21.059,0.234,19.779,0.028,18.312,0.013,17.749,0.012,17.369,0.033,0.28322,,,0
1,+,3,"J022218.37-040420.9",,1237679254671983052,"4387-55534-0613",35.576561,-4.072498,2008.9753,3,24.112,2.004,21.874,0.131,20.092,0.043,19.17,0.029,18.84,0.086,0.50055,,,0
1,+,6,"J022220.30-035828.3",,1237679254671982659,"4387-55534-0604",35.584588,-3.974548,2008.9753,3,17.875,0.014,16.971,0.004,16.7,0.004,16.608,0.005,16.58,0.01,2.7E-4,16,-9,0
1,+,6,"J022135.09-040424.4",,1237679254671917367,"4387-55534-0567",35.396237,-4.073454,2008.9753,3,22.448,0.365,21.773,0.073,21.713,0.093,21.569,0.126,21.807,0.568,3.62832,,,4
1,+,6,"J022135.37-040312.1",,1237679254671917271,"4387-55534-0574",35.397378,-4.053381,2008.9753,3,20.752,0.089,20.326,0.023,20.292,0.028,20.269,0.04,20.026,0.126,0.85344,9,0,0
1,+,3,"J022217.24-035702.2",,1237679254671983058,"4387-55534-0605",35.571844,-3.950631,2008.9753,3,21.094,0.221,21.852,0.152,20.544,0.078,19.599,0.05,18.995,0.123,0.77062,,,0
1,+,6,"J022144.96-035745.4",,1237679254671917467,"4387-55534-0608",35.437345,-3.962616,2008.9753,3,21.802,0.211,20.85,0.035,20.981,0.049,21.127,0.084,20.559,0.196,2.50465,,,0
1,+,6,"J021911.76-042828.5",,1237679254134784340,"4387-55534-0488",34.799023,-4.474601,2008.9753,3,22.289,0.278,21.686,0.064,21.546,0.081,21.613,0.112,21.091,0.306,2.17894,,,0
1,+,3,"J021909.46-042532.8",,1237679254134719006,"4387-55534-0519",34.78944,-4.425793,2008.9753,3,23.128,0.967,21.926,0.138,20.614,0.066,19.765,0.044,19.35,0.124,0.59972,,,4
1,+,6,"J021946.96-041737.9",,1237679323398209843,"4387-55534-0520",34.945667,-4.293881,2008.9972,3,23.383,0.699,21.779,0.085,22.006,0.112,21.886,0.142,21.227,0.317,2.28079,,,0
1,+,3,"J022010.93-041259.6",,1237679323398210070,"4387-55534-0535",35.045569,-4.216576,2008.9972,3,23.837,2.48,21.135,0.099,20.058,0.057,19.152,0.037,18.551,0.089,0.6019,-1,3,0
1,+,6,"J021924.77-041052.4",,1237679323398144247,"4387-55534-0514",34.853236,-4.181229,2008.9972,3,19.132,0.03,18.276,0.007,17.933,0.007,17.805,0.007,17.733,0.018,2.7E-4,21,0,0
1,+,6,"J021952.15-040919.9",,1237679323398209761,"4387-55534-0534",34.96731,-4.155534,2008.9972,3,20.705,0.083,20.132,0.022,20.167,0.025,20.192,0.034,20.013,0.11,0.69212,-2,-5,0
1,+,3,"J021952.69-040627.7",,1237679254671720792,"4387-55534-0517",34.969567,-4.107721,2008.9753,3,22.359,0.661,22.634,0.295,20.638,0.086,19.38,0.038,18.794,0.103,0.6243,,,0
1,+,3,"J021954.95-040352.0",,1237679254671720831,"4387-55534-0529",34.978983,-4.06445,2008.9753,3,23.155,0.992,21.759,0.102,20.249,0.046,19.431,0.031,18.748,0.074,0.43323,,,0
1,+,3,"J021931.59-040530.3",,1237679254671655240,"4387-55534-0516",34.881624,-4.091754,2008.9753,3,21.429,0.173,21.465,0.064,21.354,0.083,20.738,0.067,21.014,0.393,0.51554,,,0
1,+,3,"J021929.42-040352.1",,1237679254671655803,"4387-55534-0515",34.872601,-4.064485,2008.9753,3,25.565,1.391,23.383,0.437,21.031,0.084,19.542,0.032,19.077,0.098,0.60459,,,0
1,+,6,"J021937.68-040249.8",,1237679254671655624,"4387-55534-0512",34.907038,-4.047176,2008.9753,3,24.357,1.368,21.627,0.071,20.709,0.047,20.002,0.035,19.843,0.14,4.0E-4,0,-5,0
1,+,3,"J021945.02-040111.6",,1237679254671720596,"4387-55534-0502",34.937617,-4.019907,2008.9753,3,21.363,0.264,19.409,0.019,18.128,0.011,17.494,0.009,17.128,0.024,0.20407,0,0,0
1,+,3,"J021938.77-035958.0",,1237679254671655821,"4387-55534-0511",34.911579,-3.999468,2008.9753,3,25.195,1.6,23.268,0.366,21.507,0.122,20.235,0.055,19.937,0.197,0.62258,,,4
1,+,3,"J022023.39-040649.7",,1237679254671786294,"4387-55534-0536",35.097478,-4.113822,2008.9753,3,22.66,1.818,20.784,0.118,19.972,0.093,19.873,0.127,18.75,0.206,0.1856,,,4
1,+,6,"J022101.53-035906.1",,1237679254671851856,"4387-55534-0564",35.256389,-3.985038,2008.9753,3,21.912,0.223,20.962,0.035,20.954,0.049,20.723,0.053,20.144,0.137,0.84994,,,4
1,+,3,"J022016.26-040440.9",,1237679254671720587,"4387-55534-0533",35.067786,-4.078043,2008.9753,3,20.329,0.124,18.33,0.009,17.193,0.006,16.713,0.006,16.373,0.015,0.13994,0,-3,0
1,,3,"J022015.92-040306.1",,1237679254671721253,"4387-55534-0531",35.066367,-4.051696,2008.9753,3,23.983,1.928,23.197,0.399,21.196,0.113,19.978,0.054,19.225,0.126,0.73482,,,0
1,+,3,"J022011.67-040148.1",,1237679254671721040,"4387-55534-0528",35.048654,-4.030033,2008.9753,3,22.652,0.549,22.572,0.168,22.023,0.181,21.138,0.111,20.372,0.256,0.75291,,,4
1,+,3,"J022041.57-035756.0",,1237679254671786501,"4387-55534-0521",35.173247,-3.965556,2008.9753,3,23.806,1.323,22.191,0.125,20.478,0.045,19.515,0.028,19.114,0.086,0.52084,,,0
1,+,3,"J022042.83-035635.3",,1237679254671786781,"4387-55534-0563",35.178495,-3.943153,2008.9753,3,22.217,0.609,22.241,0.212,20.363,0.066,19.223,0.035,18.716,0.099,0.60783,-26,-8,0
1,+,3,"J022033.52-035537.9",,1237679254671786238,"4387-55534-0530",35.139673,-3.927201,2008.9753,3,20.783,0.12,20.871,0.043,20.649,0.054,20.336,0.06,20.605,0.338,0.80111,6,-9,0
1,+,3,"J022118.31-035349.6",,1237679323935212095,"4387-55534-0570",35.32633,-3.89712,2008.9972,3,21.349,0.308,20.443,0.057,18.814,0.02,18.17,0.018,17.776,0.042,0.31595,1,-2,0
1,+,3,"J022107.36-035327.3",,1237679323935211977,"4387-55534-0571",35.280697,-3.890929,2008.9972,3,22.662,0.568,22.009,0.132,20.401,0.048,19.612,0.037,19.173,0.088,0.42967,-11,-4,0
1,+,3,"J022114.84-035234.5",,1237679323935212059,"4387-55534-0565",35.311859,-3.876271,2008.9972,3,23.947,2.309,21.765,0.162,20.204,0.061,19.111,0.035,18.617,0.082,0.61419,,,0
1,+,3,"J022058.42-035207.7",,1237679323935211876,"4387-55534-0566",35.243431,-3.868817,2008.9972,3,25.59,1.251,21.788,0.115,19.618,0.026,18.823,0.02,18.389,0.048,0.43314,-13,-1,0
1,+,3,"J022115.19-035001.1",,1237679323935212069,"4387-55534-0568",35.31331,-3.833651,2008.9972,3,21.486,0.371,20.253,0.051,18.676,0.02,18.027,0.017,17.641,0.041,0.42871,3,9,0
1,+,3,"J022106.99-034646.6",,1237679323935211988,"4387-55534-0560",35.279145,-3.779618,2008.9972,3,22.208,0.437,20.901,0.056,19.105,0.019,18.544,0.016,18.132,0.041,0.32598,2,5,0
1,+,3,"J022119.35-034705.3",,1237679323935212123,"4387-55534-0599",35.330654,-3.784814,2008.9972,3,24.124,1.836,21.886,0.13,20.476,0.058,19.418,0.034,18.922,0.079,0.63529,,,0
1,+,3,"J022125.16-034604.6",,1237679323935277398,"4387-55534-0597",35.354862,-3.767969,2008.9972,3,26.144,0.89,21.702,0.1,19.991,0.035,19.203,0.026,18.773,0.061,0.4365,,,0
1,+,3,"J022119.93-034436.4",,1237679323935211685,"4387-55534-0596",35.333066,-3.743464,2008.9972,3,26.393,0.93,21.195,0.087,19.377,0.028,18.671,0.022,18.26,0.054,0.43754,5,1,0
1,+,6,"J021949.71-035954.7",,1237679254671720772,"4387-55534-0503",34.95715,-3.998537,2008.9753,3,23.568,0.954,21.871,0.081,21.929,0.143,21.842,0.175,22.029,0.777,1.07664,,,4
1,+,3,"J022004.62-035547.6",,1237679254671720968,"4387-55534-0527",35.019254,-3.929899,2008.9753,3,24.234,2.607,20.714,0.057,18.876,0.019,18.247,0.016,17.792,0.044,0.36451,3,-7,0
1,+,3,"J021943.34-035906.4",,1237679254671720703,"4387-55534-0501",34.930612,-3.985112,2008.9753,3,21.787,0.219,21.923,0.086,21.666,0.115,21.237,0.102,20.381,0.214,0.77593,,,0
1,+,3,"J021949.58-035412.3",,1237679323935080766,"4387-55534-0507",34.956598,-3.903432,2008.9972,3,22.759,0.981,21.716,0.172,20.66,0.091,19.681,0.061,19.17,0.122,0.56945,,,4
1,,3,"J022023.19-035558.2",,1237679254671786106,"4387-55534-0526",35.096643,-3.932846,2008.9753,3,20.37,0.14,18.451,0.011,17.247,0.007,16.687,0.006,16.296,0.015,0.16368,0,3,0
1,+,3,"J022013.72-034920.8",,1237679323935145988,"4387-55534-0522",35.057195,-3.822464,2008.9972,3,22.941,0.702,21.231,0.073,19.37,0.021,18.758,0.019,18.382,0.042,0.3277,-5,1,0
1,,3,"J021953.94-035006.4",,1237679323935080571,"4387-55534-0506",34.974762,-3.835117,2008.9972,3,22.603,0.516,21.272,0.075,19.394,0.02,18.752,0.018,18.456,0.041,0.36214,-13,0,0
1,+,3,"J022008.57-034852.5",,1237679323935080592,"4387-55534-0509",35.035711,-3.814607,2008.9972,3,21.118,0.196,19.722,0.028,18.119,0.01,17.464,0.009,17.127,0.02,0.3273,-8,5,0
1,+,3,"J022041.28-034841.8",,1237679323935146447,"4387-55534-0559",35.172025,-3.811615,2008.9972,3,23.418,1.183,20.988,0.065,19.646,0.029,18.845,0.023,18.485,0.054,0.50686,-2,2,0
1,+,3,"J022045.34-034724.7",,1237679323935146496,"4387-55534-0557",35.188954,-3.790208,2008.9972,3,23.039,0.842,22.174,0.174,20.807,0.074,19.973,0.055,19.461,0.12,0.55545,,,0
1,,3,"J022026.80-035013.2",,1237679323935146636,"4387-55534-0523",35.111672,-3.837013,2008.9972,3,25.302,1.885,22.44,0.262,20.662,0.077,19.44,0.042,18.922,0.086,0.61148,,,0
1,+,6,"J022029.30-034851.9",,1237679323935146351,"4387-55534-0524",35.122082,-3.814434,2008.9972,3,24.085,0.897,21.77,0.075,21.465,0.073,21.358,0.103,20.989,0.241,2.88679,,,0
1,+,3,"J022054.17-034627.5",,1237679323935212240,"4387-55534-0555",35.225746,-3.774305,2008.9972,3,24.747,2.764,22.992,0.488,20.739,0.102,19.493,0.049,18.991,0.117,0.60885,,,0
1,+,3,"J022053.14-034140.3",,1237679323935211659,"4387-55534-0556",35.221424,-3.69454,2008.9972,3,24.473,1.762,20.581,0.039,18.889,0.015,18.327,0.013,17.961,0.032,0.32513,-5,6,0
1,+,3,"J022100.55-034101.6",,1237679255208722589,"4387-55534-0558",35.252316,-3.683777,2008.9753,3,24.603,1.961,20.545,0.041,18.911,0.016,18.283,0.015,17.835,0.03,0.32288,-4,2,0
1,+,3,"J022018.50-034457.9",,1237679323935146249,"4387-55534-0545",35.077121,-3.749418,2008.9972,3,21.55,0.219,21.538,0.097,20.633,0.061,19.581,0.038,18.893,0.067,0.71303,,,0
1,+,3,"J022044.17-033946.9",,1237679255208657558,"4387-55534-0544",35.184048,-3.663029,2008.9753,3,22.394,0.592,20.362,0.039,18.813,0.016,18.186,0.015,17.827,0.035,0.31619,14,-29,0
1,+,6,"J022023.73-034039.8",,1237679255208657002,"4387-55534-0542",35.098904,-3.677726,2008.9753,3,20.286,0.055,19.677,0.014,19.839,0.02,19.89,0.03,19.623,0.077,3.4E-4,62,-15,0
1,+,3,"J022612.55-044504.8",,1237679253598634504,"4387-55534-0209",36.552299,-4.751336,2008.9753,3,22.035,0.349,21.279,0.071,20.594,0.061,19.731,0.042,19.037,0.084,0.67692,,,0
1,+,3,"J022614.23-044333.6",,1237679253598634520,"4387-55534-0205",36.55929,-4.726022,2008.9753,3,22.384,0.504,21.853,0.122,20.17,0.045,19.296,0.031,18.882,0.078,0.47916,-10,1,0
1,+,3,"J022613.82-044018.5",,1237679322861994566,"4387-55534-0201",36.557606,-4.671826,2008.9972,3,22.712,0.667,22.003,0.123,20.635,0.056,19.601,0.032,19.128,0.085,0.62063,,,0
1,+,3,"J022630.75-043753.5",,1237679322862060021,"4387-55534-0153",36.628156,-4.631528,2008.9972,3,27.212,0.607,21.994,0.202,20.376,0.072,19.325,0.041,18.802,0.106,0.5905,,,0
1,+,3,"J022627.20-043636.6",,1237679322862059548,"4387-55534-0157",36.613365,-4.610185,2008.9972,3,20.658,0.323,20.722,0.119,19.392,0.057,18.585,0.04,18.294,0.129,0.58549,,,4
1,+,3,"J022546.43-044010.1",,1237679322861928657,"4387-55534-0217",36.443456,-4.669498,2008.9972,3,21.036,0.241,18.995,0.016,17.602,0.008,17.115,0.007,16.81,0.019,0.22628,2,0,0
1,+,6,"J022540.57-043825.2",,1237679322861928637,"4387-55534-0264",36.419065,-4.640346,2008.9972,3,20.602,0.079,19.911,0.017,19.841,0.021,19.829,0.025,19.609,0.086,2.48244,-11,3,0
1,+,6,"J022612.64-043401.4",,1237679322861994304,"4387-55534-0212",36.552682,-4.567077,2008.9972,3,21.335,0.146,20.633,0.028,20.696,0.038,20.577,0.043,20.471,0.173,2.30732,,,0
1,+,6,"J022617.85-043109.1",,1237679322861994240,"4387-55534-0206",36.574395,-4.519197,2008.9972,3,19.763,0.045,19.306,0.012,19.146,0.013,19.117,0.015,18.991,0.049,0.70687,-1,1,0
1,+,3,"J022708.94-043247.0",,1237679322862125330,"4387-55534-0142",36.787277,-4.546392,2008.9972,3,24.965,1.521,22.435,0.126,22.379,0.164,21.739,0.141,21.524,0.428,0.87588,,,4
1,+,3,"J022718.85-043134.1",,1237679322862125697,"4387-55534-0114",36.828543,-4.526158,2008.9972,3,22.971,0.651,21.825,0.075,21.473,0.075,21.225,0.09,20.931,0.258,1.50528,,,0
1,+,3,"J022719.89-043012.6",,1237679322862126001,"4387-55534-0113",36.832889,-4.503504,2008.9972,3,23.506,1.386,22.768,0.243,21.053,0.08,19.813,0.04,19.358,0.102,0.58092,,,0
1,+,6,"J022640.97-043004.1",,1237679322862059886,"4387-55534-0144",36.67074,-4.501141,2008.9972,3,21.842,0.235,20.892,0.034,20.805,0.04,20.682,0.05,20.469,0.164,2.57988,-3,-6,0
1,+,3,"J022628.38-043124.5",,1237679322862059835,"4387-55534-0152",36.618268,-4.523484,2008.9972,3,20.557,0.176,18.937,0.016,17.709,0.009,17.145,0.008,16.802,0.02,0.19172,3,3,0
1,+,3,"J022643.86-042731.2",,1237679254135570635,"4387-55534-0149",36.682761,-4.458691,2008.9753,3,22.233,0.505,19.948,0.027,18.509,0.013,17.907,0.011,17.485,0.029,0.29461,,,0
1,+,3,"J022633.21-042859.8",,1237679322862060372,"4387-55534-0145",36.638411,-4.483298,2008.9972,3,22.998,1.342,22.012,0.193,20.549,0.083,19.315,0.04,18.835,0.103,0.63436,,,0
1,+,3,"J022655.30-042710.0",,1237679254135571038,"4387-55534-0143",36.730419,-4.452791,2008.9753,3,25.366,1.423,22.318,0.165,20.883,0.081,19.911,0.044,19.436,0.123,0.60059,,,0
1,+,3,"J022647.93-042342.9",,1237679254135570969,"4387-55534-0151",36.699737,-4.395259,2008.9753,3,23.185,0.855,21.705,0.093,19.902,0.033,19.109,0.022,18.684,0.061,0.43591,8,-20,0
1,+,3,"J022701.86-042144.9",,1237679254135636674,"4387-55534-0155",36.757779,-4.362478,2008.9753,3,22.884,0.575,23.194,0.261,21.549,0.113,20.148,0.044,19.638,0.112,0.6882,,,0
1,+,3,"J022542.35-043400.7",,1237679322861929109,"4387-55534-0269",36.426461,-4.566868,2008.9972,3,26.148,1.092,21.992,0.154,20.434,0.058,19.248,0.029,18.949,0.092,0.61234,,,0
1,+,6,"J022550.38-043324.5",,1237679322861994378,"4387-55534-0216",36.459929,-4.556828,2008.9972,3,22.5,0.37,21.943,0.08,21.785,0.096,21.963,0.14,21.699,0.492,2.74235,,,4
1,+,3,"J022603.59-043100.3",,1237679322861994194,"4387-55534-0202",36.514982,-4.516757,2008.9972,3,19.494,0.067,17.745,0.007,16.614,0.004,16.172,0.004,15.807,0.009,0.13879,0,3,0
1,+,3,"J022550.65-043044.1",,1237679322861994713,"4387-55534-0213",36.461079,-4.512251,2008.9972,3,22.961,0.989,22.195,0.176,20.25,0.05,19.142,0.026,18.654,0.069,0.61315,,,0
1,+,3,"J022607.87-043004.6",,1237679322861994527,"4387-55534-0203",36.532817,-4.501299,2008.9972,3,22.892,0.909,21.753,0.114,20.171,0.043,19.347,0.029,18.83,0.075,0.58043,,,0
1,+,3,"J022540.69-042859.4",,1237679254135439548,"4387-55534-0274",36.419581,-4.483187,2008.9753,3,21.257,0.225,19.182,0.016,17.768,0.008,17.273,0.008,16.887,0.018,0.2049,-2,3,0
1,+,3,"J022553.70-042748.8",,1237679254135505560,"4387-55534-0215",36.473763,-4.463576,2008.9753,3,21.911,0.462,21.997,0.189,20.146,0.06,19.003,0.033,18.381,0.075,0.63211,,,0
1,+,3,"J022511.60-043222.5",,1237679322861928799,"4387-55534-0289",36.298362,-4.539592,2008.9972,3,24.221,1.581,22.141,0.138,20.533,0.051,19.698,0.032,19.273,0.089,0.45777,,,0
1,+,3,"J022530.62-042721.5",,1237679254135439901,"4387-55534-0277",36.377612,-4.455974,2008.9753,3,21.746,0.328,22.08,0.165,20.24,0.054,19.189,0.033,18.552,0.068,0.55741,,,0
1,+,3,"J022522.99-042639.3",,1237679254135439398,"4387-55534-0273",36.345804,-4.444262,2008.9753,3,25.423,2.089,21.458,0.113,19.584,0.036,18.733,0.026,18.301,0.064,0.46021,20,20,0
1,+,3,"J022546.99-042517.0",,1237679254135440082,"4387-55534-0220",36.445797,-4.421407,2008.9753,3,21.845,0.48,20.782,0.072,18.903,0.023,18.158,0.018,17.816,0.05,0.44559,12,1,0
1,,3,"J022544.81-042405.7",,1237679254135440065,"4387-55534-0270",36.436727,-4.401598,2008.9753,3,22.276,0.318,22.703,0.176,22.46,0.224,21.695,0.181,21.13,0.386,0.90961,,,4
1,+,3,"J022529.65-042248.9",,1237679254135439896,"4387-55534-0261",36.373554,-4.380271,2008.9753,3,26.223,1.013,20.602,0.049,18.788,0.017,18.237,0.016,17.788,0.036,0.36599,5,5,0
1,+,6,"J022609.63-042437.9",,1237679254135505116,"4387-55534-0210",36.540123,-4.410554,2008.9753,3,21.398,0.125,20.545,0.025,20.469,0.032,20.538,0.047,20.293,0.151,2.72689,,,0
1,+,6,"J022640.78-041636.4",,1237679254135570665,"4387-55534-0158",36.669923,-4.276802,2008.9753,3,22.166,0.23,21.611,0.058,21.549,0.094,21.809,0.12,21.077,0.277,2.0874,,,0
1,+,3,"J022610.66-042011.6",,1237679254135505405,"4387-55534-0211",36.54444,-4.336554,2008.9753,3,24.008,1.885,21.193,0.074,19.676,0.033,18.776,0.022,18.339,0.058,0.49511,,,0
1,+,3,"J022540.36-041816.0",,1237679254135439610,"4387-55534-0276",36.418176,-4.304454,2008.9753,3,22.326,0.524,20.186,0.032,18.529,0.013,17.968,0.012,17.593,0.029,0.32657,7,0,0
1,+,6,"J022555.82-041851.8",,1237679254135504973,"4387-55534-0214",36.482591,-4.31441,2008.9753,3,21.959,0.243,21.103,0.047,21.033,0.063,21.112,0.1,21.309,0.417,0.01875,,,0
1,+,3,"J022558.83-041726.1",,1237679254135504997,"4387-55534-0815",36.495131,-4.290605,2008.9753,3,23.152,1.025,21.568,0.098,19.913,0.038,19.045,0.027,18.575,0.067,0.51062,,,0
1,+,3,"J022616.76-041912.2",,1237679254135505462,"4387-55534-0219",36.569866,-4.320062,2008.9753,3,23.126,1.391,21.727,0.157,20.361,0.079,19.187,0.04,18.987,0.137,0.58462,,,0
1,+,3,"J022630.37-041608.4",,1237679254135570467,"4387-55534-0859",36.626557,-4.268999,2008.9753,3,22.772,0.627,22.105,0.141,20.793,0.076,19.853,0.041,19.461,0.12,0.63798,,,0
1,,3,"J022737.16-042552.4",,1237679254135701770,"4387-55534-0111",36.904852,-4.431236,2008.9753,3,26.092,1.085,21.993,0.135,20.62,0.069,19.741,0.043,19.299,0.126,0.51216,,,0
1,+,3,"J022748.11-042601.5",,1237679254135702247,"4387-55534-0107",36.950473,-4.433754,2008.9753,3,25.762,2.019,22.25,0.247,20.085,0.061,19.142,0.038,18.793,0.119,0.53443,,,0
1,+,6,"J022750.94-042432.1",,1237679254135701544,"4387-55534-0104",36.962274,-4.408941,2008.9753,3,18.504,0.019,17.668,0.005,17.372,0.005,17.297,0.006,17.277,0.014,7.0E-5,11,-13,0
1,+,3,"J022743.87-042431.3",,1237679254135701871,"4387-55534-0119",36.932826,-4.408717,2008.9753,3,22.594,0.715,21.899,0.133,20.065,0.045,19.247,0.031,18.673,0.077,0.51261,,,0
1,+,3,"J022732.30-042330.2",,1237679254135636604,"4387-55534-0118",36.884591,-4.391731,2008.9753,3,21.287,0.349,19.959,0.038,18.371,0.017,17.808,0.015,17.449,0.04,0.34338,0,-6,0
1,+,3,"J022758.03-042312.6",,1237679254135702043,"4387-55534-0077",36.991826,-4.386859,2008.9753,3,23.871,1.234,21.926,0.089,20.383,0.038,19.604,0.027,19.244,0.079,0.43711,2,-3,0
1,,3,"J022811.52-042024.2",,1237679254135767331,"4386-55540-0506",37.048036,-4.340059,2008.9753,3,24.916,2.036,21.244,0.072,19.361,0.024,18.6,0.018,18.135,0.044,0.33871,1,-9,0
1,+,3,"J022817.51-042009.1",,1237679254135767390,"4387-55534-0071",37.07298,-4.335885,2008.9753,3,23.153,0.946,21.681,0.099,19.898,0.034,18.962,0.023,18.58,0.059,0.50808,-8,-7,0
