OzDES,RAJ2000,DEJ2000,z,Flag,types
"OzDES_001171",51.682833,-27.899167,0.12039,4,"Photo-z"
"OzDES_007083",51.681042,-27.891889,0.79524,4,"ELG"
"OzDES_007086",51.679958,-27.880361,-3.0E-5,6,"AGN_reverberation"
"OzDES_007084",51.713208,-27.897611,0.15444,4,"BrightGalaxy"
"OzDES_007089",51.703333,-27.861639,0.30257,3,"RedMaGiC"
"OzDES_007088",51.706917,-27.859889,0.15414,4,"BrightGalaxy"
"OzDES_001175",51.724792,-27.856417,0.3016,4,"Photo-z"
"OzDES_002504",51.658042,-27.885611,-2.0E-5,6,"Tertiary"
"OzDES_007090",51.651167,-27.865667,0.14087,3,"BrightGalaxy"
"OzDES_001170",51.671833,-27.858889,0.30259,4,"Photo-z"
"OzDES_007092",51.702,-27.827278,2.97819,4,"RadioGalaxy"
"OzDES_001174",51.717208,-27.828528,0.29357,4,"Photo-z"
"OzDES_001173",51.699292,-27.828611,0.33315,4,"Photo-z"
"OzDES_001169",51.664833,-27.835556,0.81526,3,"Photo-z"
"OzDES_001168",51.666667,-27.831083,0.07482,4,"Photo-z"
"OzDES_007091",51.759708,-27.844528,0.96093,3,"ELG"
"OzDES_007093",51.81175,-27.822444,-3.1E-4,6,"BrightGalaxy"
"OzDES_007099",51.820042,-27.770556,1.8E-4,6,"BrightGalaxy"
"OzDES_007095",51.722875,-27.813944,3.4E-4,6,"BrightGalaxy"
"OzDES_007097",51.71475,-27.806139,0.30312,4,"BrightGalaxy"
"OzDES_007100",51.765083,-27.740361,2.01576,4,"AGN_monitoring"
"OzDES_007094",51.604125,-27.815611,1.01807,3,"ELG"
"OzDES_007096",51.616083,-27.806694,1.019,3,"ELG"
"OzDES_007098",51.655292,-27.784722,0.98505,3,"ELG"
"OzDES_001137",51.703958,-27.750333,0.44727,3,"Photo-z"
"OzDES_001135",51.653708,-27.713667,0.61235,3,"Photo-z"
"OzDES_007101",51.664833,-27.70375,0.61165,3,"RedMaGiC"
"OzDES_001136",51.701083,-27.667361,0.62996,3,"Photo-z"
"OzDES_010889",52.025625,-27.918222,0.19308,4,"BrightGalaxy"
"OzDES_010886",52.032375,-27.919917,0.31835,3,"LRG"
"OzDES_001184",52.0605,-27.909889,0.52629,3,"Photo-z"
"OzDES_010897",52.073833,-27.893861,0.80866,4,"ELG"
"OzDES_010943",52.076292,-27.88125,0.20031,4,"BrightGalaxy"
"OzDES_010942",52.083083,-27.876889,0.31651,4,"LRG"
"OzDES_010912",52.095958,-27.870167,-7.5E-4,6,"BrightGalaxy"
"OzDES_010921",52.107333,-27.859778,0.21542,4,"RadioGalaxy"
"OzDES_001185",52.065833,-27.870306,0.60997,4,"Photo-z"
"OzDES_010913",52.047875,-27.87275,3.9E-4,6,"BrightGalaxy"
"OzDES_010915",52.071917,-27.86375,0.308,4,"RadioGalaxy"
"OzDES_010928",52.077333,-27.859528,0.31719,4,"RadioGalaxy"
"OzDES_001181",51.958542,-27.873333,0.84304,3,"Photo-z"
"OzDES_010914",51.959708,-27.871278,0.83989,4,"ClusterGalaxy"
"OzDES_010925",51.967833,-27.854167,0.12933,4,"BrightGalaxy"
"OzDES_010926",51.972417,-27.846667,0.83938,4,"RadioGalaxy"
"OzDES_010932",52.042292,-27.827278,0.21686,4,"AGN_reverberation"
"OzDES_010940",52.041958,-27.803694,-3.0E-5,6,"BrightGalaxy"
"OzDES_001183",52.026292,-27.801889,0.56978,3,"Photo-z"
"OzDES_010945",52.157458,-27.806444,0.27264,4,"BrightGalaxy"
"OzDES_010944",52.159958,-27.8065,-3.0E-5,6,"BrightGalaxy"
"OzDES_001186",52.090917,-27.803028,0.3347,4,"Photo-z"
"OzDES_010949",52.114417,-27.784583,0.76896,3,"RadioGalaxy"
"OzDES_010954",52.108333,-27.774194,-2.0E-5,6,"RadioGalaxy"
"OzDES_010979",52.148417,-27.735028,1.80031,4,"AGN_monitoring"
"OzDES_001147",52.086583,-27.743667,0.42163,3,"Photo-z"
"OzDES_001182",51.968417,-27.833056,0.40844,4,"Photo-z"
"OzDES_010936",51.927833,-27.80725,0.80201,4,"ELG"
"OzDES_010953",52.013833,-27.774639,5.5E-4,6,"BrightGalaxy"
"OzDES_010958",51.978583,-27.766167,0.56858,4,"RadioGalaxy"
"OzDES_010957",51.888417,-27.767417,-1.1E-4,6,"BrightGalaxy"
"OzDES_010962",51.891542,-27.755917,0.90843,3,"ELG"
"OzDES_010966",51.974208,-27.740306,0.44043,4,"RadioGalaxy"
"OzDES_010968",51.972167,-27.735167,0.84069,3,"ELG"
"OzDES_010981",51.947667,-27.725417,-5.0E-5,6,"BrightGalaxy"
"OzDES_010951",52.026375,-27.7775,0.80593,4,"ELG"
"OzDES_002332",52.062,-27.735806,-2.0E-5,6,"FStar"
"OzDES_001144",52.023833,-27.737611,0.06896,4,"Photo-z"
"OzDES_010980",52.022125,-27.709472,0.25858,4,"RadioGalaxy"
"OzDES_001146",52.08475,-27.73225,0.31342,4,"Photo-z"
"OzDES_010974",52.082208,-27.723194,1.04508,3,"ELG"
"OzDES_010982",52.085625,-27.715639,0.06867,4,"BrightGalaxy"
"OzDES_010976",52.075958,-27.720389,0.24822,4,"RadioGalaxy"
"OzDES_001148",52.09725,-27.693806,0.31838,3,"Photo-z"
"OzDES_001145",52.061875,-27.705806,0.16146,4,"Photo-z"
"OzDES_010997",52.040333,-27.691583,0.56783,4,"LRG"
"OzDES_011004",52.050792,-27.683028,0.20123,4,"RadioGalaxy"
"OzDES_010993",52.074833,-27.698972,0.289,4,"RadioGalaxy"
"OzDES_011010",52.077208,-27.695778,0.06964,4,"RadioGalaxy"
"OzDES_011009",52.07575,-27.689028,0.06876,4,"BrightGalaxy"
"OzDES_010977",52.000083,-27.720639,0.65177,3,"RedMaGiC"
"OzDES_010988",52.002958,-27.71325,0.03755,4,"RadioGalaxy"
"OzDES_010991",51.969167,-27.697694,0.84222,4,"ELG"
"OzDES_011007",52.017917,-27.681083,0.09082,4,"BrightGalaxy"
"OzDES_011006",52.020958,-27.678139,0.88511,3,"ELG"
"OzDES_002546",52.011792,-27.659972,-2.4E-4,6,"Tertiary"
"OzDES_010964",52.176708,-27.746194,1.12695,3,"RadioGalaxy"
"OzDES_010969",52.18225,-27.733028,1.00698,3,"ELG"
"OzDES_010996",52.280833,-27.6935,0.30607,4,"RadioGalaxy"
"OzDES_011008",52.270625,-27.682444,-3.0E-5,6,"BrightGalaxy"
"OzDES_010984",52.23025,-27.714306,-2.0E-5,6,"RadioGalaxy"
"OzDES_010987",52.208667,-27.701611,0.59453,3,"RadioGalaxy"
"OzDES_010986",52.124833,-27.703389,2.14117,4,"AGN_monitoring"
"OzDES_011000",52.216792,-27.687917,0.33691,4,"RadioGalaxy"
"OzDES_011015",52.203458,-27.669389,0.31621,4,"BrightGalaxy"
"OzDES_011014",52.202833,-27.662889,0.4224,4,"RadioGalaxy"
"OzDES_011022",52.225042,-27.643194,0.69324,3,"RadioGalaxy"
"OzDES_001149",52.217292,-27.643083,0.30236,4,"Photo-z"
"OzDES_011023",52.21225,-27.640889,2.10026,3,"RadioGalaxy"
"OzDES_011002",52.285042,-27.685444,4.0E-5,4,"AGN_reverberation"
"OzDES_011020",52.325208,-27.651722,-2.0E-5,6,"RadioGalaxy"
"OzDES_011021",52.328375,-27.648278,0.56947,3,"RedMaGiC"
"OzDES_011018",52.306875,-27.660972,0.52718,4,"RadioGalaxy"
"OzDES_011039",52.318167,-27.655861,0.01497,4,"BrightGalaxy"
"OzDES_011027",52.342542,-27.632194,0.31242,4,"RadioGalaxy"
"OzDES_011043",52.333833,-27.604972,0.10289,4,"BrightGalaxy"
"OzDES_002499",52.261833,-27.617056,-2.7E-4,6,"Tertiary"
"OzDES_011031",52.238625,-27.622667,0.32899,4,"AGN_monitoring"
"OzDES_011050",52.246708,-27.583056,1.04897,3,"ELG"
"OzDES_001109",52.297583,-27.587806,0.06687,4,"Photo-z"
"OzDES_011016",52.115208,-27.659167,0.3172,4,"RadioGalaxy"
"OzDES_011034",52.196875,-27.615889,-6.0E-5,6,"AGN_reverberation"
"OzDES_011048",52.145292,-27.59375,0.16135,3,"BrightGalaxy"
"OzDES_011035",52.057958,-27.617,0.80053,4,"ClusterGalaxy"
"OzDES_011033",52.062208,-27.614167,0.79303,3,"RadioGalaxy"
"OzDES_011037",52.0395,-27.609722,-1.9E-4,6,"BrightGalaxy"
"OzDES_001102",52.136708,-27.592306,0.16189,4,"Photo-z"
"OzDES_001104",52.140917,-27.587667,0.33849,3,"Photo-z"
"OzDES_011055",52.15725,-27.570972,1.37971,4,"RadioGalaxy"
"OzDES_011059",52.101083,-27.558111,0.84364,4,"ELG"
"OzDES_001105",52.200042,-27.550722,0.31451,4,"Photo-z"
"OzDES_001106",52.2075,-27.549972,0.32071,4,"Photo-z"
"OzDES_011072",52.266542,-27.509278,6.0E-5,3,"AGN_reverberation"
"OzDES_001103",52.135292,-27.540389,0.36891,4,"Photo-z"
"OzDES_011075",52.242958,-27.494639,2.19977,4,"RadioGalaxy"
"OzDES_011082",52.243542,-27.484389,0.21641,4,"BrightGalaxy"
"OzDES_011079",52.205333,-27.483,0.5331,4,"RadioGalaxy"
"OzDES_011084",52.224875,-27.470556,0.10313,4,"RadioGalaxy"
"OzDES_000007",52.20375,-27.46175,7.3E-4,6,"Tertiary"
"OzDES_001142",51.902917,-27.703194,0.44483,3,"Photo-z"
"OzDES_010989",51.853917,-27.700778,0.75583,4,"AGN_monitoring"
"OzDES_010995",51.834042,-27.689778,1.02068,3,"ELG"
"OzDES_001139",51.817083,-27.688139,0.25053,4,"Photo-z"
"OzDES_001141",51.834792,-27.667917,0.41278,4,"Photo-z"
"OzDES_011025",51.868833,-27.642528,2.0E-4,6,"BrightGalaxy"
"OzDES_011026",51.844667,-27.638028,0.16122,4,"BrightGalaxy"
"OzDES_011001",51.937167,-27.690889,0.14172,4,"RadioGalaxy"
"OzDES_011019",51.948667,-27.653889,-7.4E-4,6,"BrightGalaxy"
"OzDES_011024",52.007667,-27.637694,1.58722,4,"AGN_monitoring"
"OzDES_001143",51.963958,-27.627667,0.31735,4,"Photo-z"
"OzDES_011029",51.964583,-27.627111,-2.0E-5,6,"RadioGalaxy"
"OzDES_011030",51.926042,-27.628056,0.14086,4,"BrightGalaxy"
"OzDES_011040",51.873125,-27.603972,8.2E-4,6,"BrightGalaxy"
"OzDES_001097",51.886583,-27.592944,0.59761,4,"Photo-z"
"OzDES_011049",51.949875,-27.584056,1.22662,3,"RadioGalaxy"
"OzDES_011053",51.969958,-27.58,-2.9E-4,6,"BrightGalaxy"
"OzDES_011051",51.929833,-27.580111,0.2714,3,"RadioGalaxy"
"OzDES_011065",51.93225,-27.567444,-6.0E-5,6,"AGN_reverberation"
"OzDES_007103",51.739208,-27.653444,0.79477,4,"ELG"
"OzDES_007104",51.815625,-27.641222,-3.0E-5,6,"BrightGalaxy"
"OzDES_001140",51.833,-27.634667,0.36877,3,"Photo-z"
"OzDES_011038",51.847125,-27.610667,7.0E-5,6,"BrightGalaxy"
"OzDES_007106",51.817208,-27.610028,-1.8E-4,6,"BrightGalaxy"
"OzDES_001095",51.814458,-27.579278,0.59989,4,"Photo-z"
"OzDES_001138",51.724708,-27.617444,0.59527,3,"Photo-z"
"OzDES_011058",51.881583,-27.565333,1.02025,3,"RadioGalaxy"
"OzDES_011062",51.908333,-27.548222,0.91202,3,"ELG"
"OzDES_011077",51.920417,-27.5125,0.07001,4,"BrightGalaxy"
"OzDES_011071",51.896958,-27.514167,4.0E-5,4,"AGN_reverberation"
"OzDES_011067",51.842583,-27.541444,0.2021,4,"BrightGalaxy"
"OzDES_011078",51.872417,-27.483306,0.2633,4,"RadioGalaxy"
"OzDES_011041",52.024292,-27.603333,4.0E-5,6,"BrightGalaxy"
"OzDES_011052",52.030667,-27.577611,0.91647,3,"ELG"
"OzDES_011056",52.06075,-27.572083,0.84708,4,"ELG"
"OzDES_011076",52.084667,-27.503139,0.33749,4,"RadioGalaxy"
"OzDES_011064",51.998917,-27.560194,0.1493,4,"RadioGalaxy"
"OzDES_001100",51.976417,-27.550917,0.63948,4,"Photo-z"
"OzDES_011066",51.979042,-27.543833,0.63826,4,"RadioGalaxy"
"OzDES_001101",52.071542,-27.491444,0.22647,4,"Photo-z"
"OzDES_011083",52.046,-27.470528,0.33913,4,"RedMaGiC"
"OzDES_011085",52.077958,-27.468528,0.53263,3,"RadioGalaxy"
"OzDES_006859",52.127125,-27.429556,0.30665,4,"RadioGalaxy"
"OzDES_001099",51.954958,-27.478667,0.49136,3,"Photo-z"
"OzDES_001098",51.9245,-27.489972,0.25722,3,"Photo-z"
"OzDES_006850",52.015833,-27.448556,1.71968,4,"AGN_monitoring"
"OzDES_006858",52.020917,-27.434111,9.0E-5,6,"BrightGalaxy"
"OzDES_001066",51.993125,-27.403472,0.36082,4,"Photo-z"
"OzDES_006870",51.998208,-27.399028,0.10341,4,"BrightGalaxy"
"OzDES_006866",52.049583,-27.387556,1.2E-4,6,"BrightGalaxy"
"OzDES_006868",52.088917,-27.381194,0.14722,4,"BrightGalaxy"
"OzDES_006864",52.066542,-27.38275,0.22827,4,"RadioGalaxy"
"OzDES_001068",52.059667,-27.381167,0.0621,4,"Photo-z"
"OzDES_006867",52.058583,-27.373361,0.14327,4,"RadioGalaxy"
"OzDES_006862",51.986958,-27.405111,0.14279,4,"RadioGalaxy"
"OzDES_006861",51.982875,-27.391639,1.51551,3,"RadioGalaxy"
"OzDES_001064",51.974333,-27.377556,0.25023,4,"Photo-z"
"OzDES_001065",51.988083,-27.333,0.33963,4,"Photo-z"
"OzDES_006874",51.999875,-27.32275,1.77661,4,"AGN_monitoring"
"OzDES_001067",52.028417,-27.302389,0.58636,4,"Photo-z"
"OzDES_000024",52.76075,-27.901778,-2.6E-4,6,"Tertiary"
"OzDES_008889",52.720042,-27.916306,0.8952,3,"RadioGalaxy"
"OzDES_001206",52.727292,-27.904583,0.37744,4,"Photo-z"
"OzDES_008900",52.743875,-27.863417,1.56006,4,"AGN_monitoring"
"OzDES_008907",52.754792,-27.857056,1.56069,4,"AGN_monitoring"
"OzDES_001207",52.731958,-27.867139,0.33808,4,"Photo-z,RadioGalaxy"
"OzDES_008909",52.727208,-27.862111,0.16834,4,"BrightGalaxy"
"OzDES_008906",52.697333,-27.856722,0.33866,3,"RadioGalaxy"
"OzDES_002340",52.759375,-27.809167,-3.8E-4,6,"FStar"
"OzDES_002040",52.721042,-27.831083,0.77554,3,"ClusterGalaxy"
"OzDES_008916",52.717458,-27.824111,1.94925,4,"AGN_monitoring"
"OzDES_001208",52.747833,-27.812306,0.67752,3,"Photo-z"
"OzDES_002027",52.741875,-27.804472,0.67603,4,"ClusterGalaxy"
"OzDES_008925",52.734917,-27.791778,0.78742,3,"LRG"
"OzDES_008921",52.777708,-27.801556,0.84742,3,"LRG"
"OzDES_001209",52.800417,-27.800361,0.25812,4,"Photo-z"
"OzDES_008934",52.764833,-27.766806,-4.5E-4,6,"BrightGalaxy"
"OzDES_001161",52.81,-27.717111,0.39002,4,"Photo-z"
"OzDES_008903",52.641625,-27.862139,0.08534,4,"BrightGalaxy"
"OzDES_008911",52.649625,-27.844306,0.85686,4,"ELG"
"OzDES_008917",52.644583,-27.828444,0.25731,4,"BrightGalaxy"
"OzDES_010933",52.612458,-27.834111,0.10678,4,"BrightGalaxy"
"OzDES_008924",52.690875,-27.794,0.72966,3,"LRG"
"OzDES_008919",52.714083,-27.803722,0.67318,3,"LRG"
"OzDES_002502",52.705167,-27.793694,0.0,6,"Tertiary,WhiteDwarf"
"OzDES_010939",52.613125,-27.7945,0.67652,3,"RadioGalaxy"
"OzDES_010952",52.60725,-27.782472,-6.0E-5,6,"BrightGalaxy"
"OzDES_008936",52.654208,-27.75675,2.00345,4,"AGN_monitoring"
"OzDES_002073",52.662833,-27.740417,0.9261,4,"ClusterGalaxy"
"OzDES_008942",52.643542,-27.724472,0.50423,3,"RadioGalaxy"
"OzDES_001160",52.771125,-27.730972,0.14495,4,"Photo-z"
"OzDES_000049",52.791542,-27.714056,0.0,6,"Tertiary"
"OzDES_008948",52.778958,-27.694556,1.01744,3,"ELG"
"OzDES_002046",52.785667,-27.687417,0.73111,3,"ClusterGalaxy"
"OzDES_008946",52.728167,-27.7055,1.02723,3,"ELG"
"OzDES_008947",52.667833,-27.701083,2.00984,4,"AGN_monitoring"
"OzDES_008960",52.755083,-27.660778,0.20879,3,"RadioGalaxy"
"OzDES_001159",52.735667,-27.625861,0.17956,3,"Photo-z"
"OzDES_008974",52.730917,-27.6275,0.67857,3,"ELG"
"OzDES_008943",52.863292,-27.712972,1.80514,3,"RadioGalaxy"
"OzDES_008970",52.876458,-27.649083,1.1E-4,6,"BrightGalaxy"
"OzDES_008969",52.892542,-27.641333,0.30941,4,"RadioGalaxy"
"OzDES_008964",53.001042,-27.6515,5.0E-5,6,"BrightGalaxy"
"OzDES_008976",53.0485,-27.623944,1.57368,4,"AGN_monitoring"
"OzDES_008979",52.99275,-27.609306,-7.7E-4,6,"BrightGalaxy"
"OzDES_002028",52.814625,-27.661167,0.67855,4,"ClusterGalaxy"
"OzDES_008983",52.832833,-27.597083,0.85961,3,"RadioGalaxy"
"OzDES_008985",52.810792,-27.596639,0.12121,3,"BrightGalaxy"
"OzDES_002051",52.83875,-27.568861,0.75537,3,"ClusterGalaxy"
"OzDES_009000",52.960875,-27.536139,-8.0E-5,3,"AGN_reverberation"
"OzDES_009003",52.845292,-27.526667,-2.4E-4,6,"BrightGalaxy"
"OzDES_009019",52.919208,-27.494139,0.06732,4,"BrightGalaxy"
"OzDES_009025",52.880458,-27.479639,0.06716,4,"BrightGalaxy"
"OzDES_010956",52.569,-27.770694,1.4E-4,6,"BrightGalaxy"
"OzDES_001158",52.580667,-27.744667,0.21537,4,"Photo-z"
"OzDES_010992",52.627667,-27.699444,4.0E-5,4,"AGN_reverberation"
"OzDES_011012",52.607042,-27.672778,-1.2E-4,6,"BrightGalaxy"
"OzDES_001157",52.526333,-27.726778,0.25796,4,"Photo-z"
"OzDES_010994",52.484542,-27.696583,0.19941,4,"BrightGalaxy"
"OzDES_010998",52.561417,-27.690667,0.66842,4,"RedMaGiC"
"OzDES_010999",52.55025,-27.684444,0.10915,4,"ELG"
"OzDES_002066",52.627042,-27.675389,0.67479,3,"ClusterGalaxy"
"OzDES_011013",52.626833,-27.671278,2.0E-5,6,"BrightGalaxy"
"OzDES_008966",52.631917,-27.648028,-6.0E-5,6,"AGN_reverberation"
"OzDES_008967",52.638083,-27.647389,0.0,4,"ClusterGalaxy"
"OzDES_011028",52.617125,-27.626806,2.1445,4,"RadioGalaxy"
"OzDES_011042",52.610792,-27.606306,-8.0E-5,6,"BrightGalaxy"
"OzDES_011047",52.619708,-27.592,0.16909,4,"BrightGalaxy"
"OzDES_008986",52.636667,-27.595056,0.10648,4,"RadioGalaxy"
"OzDES_008987",52.676083,-27.585611,1.1225,4,"AGN_monitoring"
"OzDES_008991",52.660208,-27.580167,0.06906,4,"BrightGalaxy"
"OzDES_011036",52.473667,-27.615639,0.22889,4,"RadioGalaxy"
"OzDES_011045",52.527083,-27.599611,-3.0E-5,6,"BrightGalaxy"
"OzDES_011032",52.414875,-27.61925,-8.0E-5,3,"AGN_reverberation"
"OzDES_001116",52.460208,-27.585861,0.21839,4,"Photo-z"
"OzDES_001114",52.450542,-27.555278,0.50607,3,"Photo-z"
"OzDES_011061",52.472375,-27.568139,0.14635,4,"BrightGalaxy"
"OzDES_002037",52.609667,-27.536722,0.92298,3,"ClusterGalaxy"
"OzDES_001119",52.599917,-27.496556,0.21749,4,"Photo-z"
"OzDES_011063",52.512208,-27.54675,0.5268,4,"AGN_monitoring"
"OzDES_011074",52.508917,-27.498583,1.67516,4,"AGN_reverberation"
"OzDES_001118",52.531833,-27.473278,0.17933,4,"Photo-z"
"OzDES_008988",52.749625,-27.578667,0.29598,4,"RadioGalaxy"
"OzDES_009002",52.784792,-27.531111,0.12019,4,"BrightGalaxy"
"OzDES_009009",52.783792,-27.528806,0.12214,4,"BrightGalaxy"
"OzDES_009006",52.798583,-27.528889,0.1216,4,"RadioGalaxy"
"OzDES_008999",52.695875,-27.536306,-8.0E-5,3,"AGN_reverberation"
"OzDES_009004",52.7165,-27.520417,0.0669,4,"BrightGalaxy"
"OzDES_002045",52.686458,-27.532694,0.67509,4,"ClusterGalaxy"
"OzDES_002044",52.697417,-27.519167,0.67263,3,"ClusterGalaxy"
"OzDES_009014",52.736292,-27.493972,0.21812,4,"BrightGalaxy"
"OzDES_009007",52.81375,-27.511639,0.14813,4,"BrightGalaxy"
"OzDES_009022",52.861125,-27.480778,0.06611,4,"BrightGalaxy"
"OzDES_001120",52.770792,-27.471583,0.21733,4,"Photo-z"
"OzDES_009669",52.7475,-27.437083,-2.0E-5,6,"RadioGalaxy"
"OzDES_001084",52.843125,-27.386972,0.33979,4,"Photo-z"
"OzDES_002506",52.789208,-27.402194,3.6E-4,6,"Tertiary"
"OzDES_002030",52.674875,-27.479722,0.74588,3,"ClusterGalaxy"
"OzDES_009661",52.721,-27.452083,0.7919,3,"ClusterGalaxy"
"OzDES_009666",52.703083,-27.439861,-1.7E-4,6,"BrightGalaxy"
"OzDES_009658",52.594333,-27.467694,0.61945,3,"RedMaGiC"
"OzDES_009676",52.62975,-27.453028,0.14685,4,"BrightGalaxy"
"OzDES_009683",52.733458,-27.4385,0.06979,4,"BrightGalaxy"
"OzDES_009714",52.77875,-27.331028,2.2E-4,6,"BrightGalaxy"
"OzDES_009692",52.685333,-27.381667,-8.0E-5,6,"BrightGalaxy"
"OzDES_002026",52.724875,-27.367222,-5.0E-5,6,"ClusterGalaxy"
"OzDES_002041",52.688917,-27.358972,0.79091,3,"ClusterGalaxy"
"OzDES_001082",52.700083,-27.347139,0.08352,4,"Photo-z"
"OzDES_001083",52.738792,-27.356944,0.3591,4,"Photo-z"
"OzDES_009705",52.755792,-27.334278,5.0E-4,6,"BrightGalaxy"
"OzDES_009704",52.760292,-27.333528,0.6757,4,"ClusterGalaxy"
"OzDES_002039",52.762792,-27.33,0.67059,3,"ClusterGalaxy"
"OzDES_009713",52.692417,-27.320833,0.00131,6,"BrightGalaxy"
"OzDES_009715",52.708375,-27.310528,-5.0E-5,6,"BrightGalaxy"
"OzDES_008984",53.087792,-27.591722,0.18779,4,"RadioGalaxy"
"OzDES_001125",53.10625,-27.561139,0.50188,4,"Photo-z"
"OzDES_001123",53.050292,-27.577139,0.14827,3,"Photo-z"
"OzDES_008997",53.124125,-27.562,0.14411,3,"BrightGalaxy"
"OzDES_008998",53.126167,-27.544528,0.14589,4,"BrightGalaxy"
"OzDES_008996",53.065875,-27.546,0.60864,3,"ClusterGalaxy"
"OzDES_009010",53.057125,-27.518972,0.14812,4,"BrightGalaxy"
"OzDES_009008",53.088,-27.5125,0.2477,4,"AGN_reverberation"
"OzDES_001124",53.102417,-27.486944,0.14333,4,"Photo-z"
"OzDES_009024",53.109792,-27.473139,0.14731,3,"BrightGalaxy"
"OzDES_009016",53.081792,-27.490639,0.14918,4,"RadioGalaxy"
"OzDES_009018",53.089125,-27.483111,0.14496,4,"BrightGalaxy"
"OzDES_009011",53.176958,-27.502917,0.21444,4,"BrightGalaxy"
"OzDES_001126",53.159833,-27.478778,0.14936,4,"Photo-z"
"OzDES_009659",53.226917,-27.463417,0.5269,4,"RedMaGiC"
"OzDES_009668",53.251375,-27.44,4.7E-4,6,"BrightGalaxy"
"OzDES_009662",53.230833,-27.443194,0.74595,3,"ELG"
"OzDES_001127",53.199625,-27.456139,0.27564,3,"Photo-z"
"OzDES_009677",53.196125,-27.429583,0.18176,4,"BrightGalaxy"
"OzDES_009023",53.130042,-27.46825,0.14739,4,"RadioGalaxy"
"OzDES_009663",53.140542,-27.452806,0.14847,4,"BrightGalaxy"
"OzDES_009673",53.097833,-27.437,3.0E-5,6,"BrightGalaxy"
"OzDES_002043",53.02375,-27.492917,0.76875,4,"ClusterGalaxy"
"OzDES_009012",53.025625,-27.490167,-8.0E-5,3,"AGN_reverberation"
"OzDES_001122",53.029875,-27.481083,0.66823,3,"Photo-z"
"OzDES_009020",53.022125,-27.481194,5.0E-5,6,"BrightGalaxy"
"OzDES_001121",53.003042,-27.472667,0.14568,4,"Photo-z"
"OzDES_009665",53.074875,-27.442278,1.2E-4,6,"BrightGalaxy"
"OzDES_009670",53.04475,-27.447972,0.14795,4,"RadioGalaxy"
"OzDES_009667",53.065333,-27.441,5.0E-5,6,"BrightGalaxy"
"OzDES_009021",52.950375,-27.485306,0.06795,4,"BrightGalaxy"
"OzDES_009678",52.945542,-27.416889,0.66909,4,"RadioGalaxy"
"OzDES_009671",53.005042,-27.431583,0.82558,3,"ELG"
"OzDES_009710",53.021167,-27.392917,0.14638,4,"BrightGalaxy"
"OzDES_009679",53.106583,-27.409417,0.1459,4,"BrightGalaxy"
"OzDES_001994",53.069583,-27.403167,2.5478,4,"AGN_monitoring,AGN_reverberation"
"OzDES_009685",53.064208,-27.393833,-4.1E-4,6,"BrightGalaxy"
"OzDES_009691",53.122542,-27.378889,5.0E-5,6,"BrightGalaxy"
"OzDES_009696",53.159833,-27.3615,0.39867,4,"AGN_monitoring"
"OzDES_001088",53.045458,-27.401694,0.14748,4,"Photo-z"
"OzDES_001090",53.057583,-27.383556,0.27927,4,"Photo-z"
"OzDES_009688",53.047458,-27.388194,1.0E-4,6,"BrightGalaxy"
"OzDES_009690",53.04825,-27.384361,0.21989,4,"BrightGalaxy"
"OzDES_001089",53.047375,-27.370917,0.42688,4,"Photo-z"
"OzDES_009694",53.017792,-27.373778,0.14946,4,"BrightGalaxy"
"OzDES_009707",53.071458,-27.332333,2.169,4,"AGN_monitoring"
"OzDES_009682",53.3035,-27.405694,0.31402,4,"RedMaGiC"
"OzDES_009681",53.27375,-27.401972,0.60637,4,"RadioGalaxy"
"OzDES_009674",53.24025,-27.426111,-6.0E-5,6,"Photo-z"
"OzDES_002042",53.235,-27.370222,0.86962,4,"ClusterGalaxy"
"OzDES_000011",53.246667,-27.349611,8.0E-5,6,"Tertiary"
"OzDES_009718",53.217583,-27.363722,0.33094,3,"Photo-z"
"OzDES_001092",53.226583,-27.335389,0.24663,4,"Photo-z"
"OzDES_009719",53.226292,-27.333167,0.74371,4,"ELG"
"OzDES_000454",53.262833,-27.348,0.50128,4,"Photo-z"
"OzDES_009702",53.271458,-27.336083,0.27787,4,"LRG"
"OzDES_000455",53.271833,-27.330306,0.41229,4,"Photo-z"
"OzDES_000453",53.248375,-27.332028,0.1496,3,"Photo-z"
"OzDES_002350",53.252333,-27.325333,4.3E-4,6,"FStar"
"OzDES_001989",53.399083,-27.306417,0.27763,4,"AGN_reverberation"
"OzDES_007633",53.408083,-27.293694,0.52625,4,"AGN_reverberation"
"OzDES_007644",53.427042,-27.275,0.05975,3,"BrightGalaxy"
"OzDES_007645",53.402292,-27.264667,-2.5E-4,6,"BrightGalaxy"
"OzDES_009737",53.286333,-27.256111,5.0E-5,6,"BrightGalaxy"
"OzDES_007643",53.350667,-27.273778,-8.2E-4,6,"BrightGalaxy"
"OzDES_009730",53.344125,-27.272556,4.5E-4,6,"BrightGalaxy"
"OzDES_000410",53.34375,-27.250139,0.50064,4,"Photo-z"
"OzDES_002550",53.340875,-27.249972,0.0,6,"Tertiary"
"OzDES_007651",53.368958,-27.253889,-2.0E-4,6,"BrightGalaxy"
"OzDES_000409",53.313625,-27.242111,0.06756,4,"Photo-z"
"OzDES_007669",53.354625,-27.212417,0.71575,3,"ELG"
"OzDES_009747",53.341792,-27.206056,0.86117,3,"ClusterGalaxy"
"OzDES_009712",53.198958,-27.32275,3.1E-4,6,"BrightGalaxy"
