Num,Name,RAJ2000,DEJ2000,z,f_z,imag,UmagC,e_UmagC,BmagC,e_BmagC,VmagC,e_VmagC,RmagC,e_RmagC,ImagC,e_ImagC
27494,"VVDS-J033213.76-274616.7",53.0573609,-27.771316,0.6795,3,23.2431,24.8412,0.0568,24.1529,0.0316,24.0458,0.0741,23.3237,0.0425,23.2431,0.0664
25203,"VVDS-J033204.35-274759.2",53.0181525,-27.7997885,0.7277,2,23.581,24.6796,0.0722,24.353,0.0562,24.2832,0.1068,23.6999,0.0653,23.581,0.0981
71034,"VVDS-J033203.84-274800.0",53.0160224,-27.8000071,9.9999,20,21.8699,27.0095,,25.7806,0.1203,24.6319,0.1058,23.4243,0.0398,21.8699,0.0232
25534,"VVDS-J033204.96-274744.8",53.0206768,-27.7957965,0.6435,3,23.7471,25.1454,0.0754,24.369,0.0541,24.541,0.0949,23.6804,0.0546,23.7471,0.0849
25365,"VVDS-J033205.67-274749.3",53.0236515,-27.7970493,0.8956,3,22.7992,24.3636,0.0575,24.0325,0.0432,23.8193,0.0876,23.4578,0.0478,22.7992,0.0581
25487,"VVDS-J033207.19-274743.4",53.0299664,-27.7953949,0.499,3,21.9195,23.7396,0.0336,22.9338,0.0205,22.5922,0.0333,21.9166,0.0186,21.9195,0.0258
25252,"VVDS-J033203.35-274754.6",53.0139784,-27.7985242,0.6719,3,21.9428,24.0349,0.045,23.1083,0.025,22.9855,0.0441,22.2816,0.0234,21.9428,0.0297
25816,"VVDS-J033203.24-274731.6",53.0135102,-27.7921371,0.4933,3,23.7856,25.1853,0.0878,24.586,0.0476,24.428,0.1013,23.672,0.0617,23.7856,0.1099
25826,"VVDS-J033203.48-274731.5",53.0145353,-27.7920834,1.1579,22,23.9261,25.0207,0.0855,24.6199,0.0533,24.3091,0.1185,24.3748,0.0938,23.9261,0.0964
26248,"VVDS-J033208.15-274712.5",53.033983,-27.7868167,4.2016,1,23.8596,25.5681,0.1008,24.6615,0.0512,24.3639,0.1032,23.4187,0.0507,23.8596,0.1025
72098,"VVDS-J033208.54-274648.4",53.0355925,-27.7801171,0.3097,3,18.6408,27.0095,,21.0851,0.0054,20.1035,0.0072,19.3023,0.0037,18.6408,0.0035
25980,"VVDS-J033206.30-274707.7",53.0262608,-27.7854806,0.2284,4,19.8634,21.8398,0.0093,20.7619,0.0035,20.3203,0.0071,20.0475,0.0055,19.8634,0.0077
26503,"VVDS-J033206.70-274658.3",53.0279498,-27.7828774,3.7475,22,23.2748,25.1362,0.1206,25.2043,0.0678,25.0884,0.1781,23.9653,0.0707,23.2748,0.1186
26525,"VVDS-J033206.50-274658.3",53.0271192,-27.782871,0.228,3,23.9894,25.4797,0.1267,24.2758,0.0409,23.7839,0.0873,23.6927,0.0684,23.9894,0.123
26464,"VVDS-J033205.31-274700.1",53.0221252,-27.7833751,0.9758,3,22.6821,25.5486,0.1162,24.8856,0.064,24.5648,0.1376,23.747,0.0664,22.6821,0.0576
26835,"VVDS-J033207.05-274640.4",53.0294056,-27.7779166,0.5419,3,22.1898,23.8218,0.0352,23.1281,0.0181,22.9877,0.0446,22.2342,0.023,22.1898,0.0365
26350,"VVDS-J033203.80-274702.9",53.0158611,-27.784166,0.524,3,22.6336,24.7318,0.0674,23.743,0.0291,23.4617,0.0621,22.598,0.032,22.6336,0.0543
27090,"VVDS-J033209.58-274635.0",53.0399211,-27.7764139,0.5375,3,23.3897,26.2342,0.1521,25.1076,0.0598,24.6165,0.1229,23.6897,0.0494,23.3897,0.0641
27428,"VVDS-J033212.23-274620.7",53.0509871,-27.7724372,1.0314,2,22.1711,25.7729,0.1215,24.7742,0.0511,24.0292,0.0884,23.3426,0.0462,22.1711,0.0333
73113,"VVDS-J033212.01-274621.0",53.0500533,-27.7725082,1.033,22,23.0192,27.0095,,26.7032,0.1849,25.9514,,23.9189,0.0851,23.0192,0.0671
102607,"VVDS-J033210.80-274627.9",53.0450052,-27.7744345,9.9999,0,23.8168,27.0095,,27.3138,,25.9514,,24.9761,0.1968,23.8168,0.1256
27255,"VVDS-J033208.89-274629.1",53.0370801,-27.7747755,1.036,3,23.7309,26.5544,0.1944,25.7311,0.0855,24.9767,0.1441,24.3885,0.0795,23.7309,0.0858
27983,"VVDS-J033212.21-274554.5",53.0508989,-27.7651558,1.0362,3,22.043,23.8159,0.0285,23.2086,0.0159,23.0565,0.0385,22.7512,0.0251,22.043,0.0254
28377,"VVDS-J033212.95-274538.9",53.0539686,-27.760809,1.0363,3,22.9925,24.2366,0.039,23.7262,0.0246,23.5949,0.0597,23.438,0.0487,22.9925,0.0545
28479,"VVDS-J033213.14-274535.2",53.0547679,-27.7597906,1.096,2,22.901,23.9209,0.0311,23.3859,0.0197,23.4755,0.0535,23.1665,0.0371,22.901,0.0525
29078,"VVDS-J033212.94-274517.0",53.0539548,-27.7547339,0.8471,1,23.811,26.7108,0.2693,26.2086,0.1314,25.84,0.2424,24.68,0.1003,23.811,0.1149
27763,"VVDS-J033207.91-274600.5",53.0329819,-27.766831,0.3116,4,21.3396,23.0913,0.0167,22.2016,0.0082,21.7338,0.0164,21.4517,0.011,21.3396,0.0181
28298,"VVDS-J033205.62-274540.8",53.0234283,-27.7613411,0.3159,2,23.8073,25.0748,0.0826,24.4008,0.0412,23.9481,0.0833,23.8021,0.0528,23.8073,0.0964
29002,"VVDS-J033212.31-274513.2",53.0513022,-27.7536773,0.6441,3,21.5471,23.9684,0.033,23.0325,0.0154,22.826,0.0322,22.0078,0.0154,21.5471,0.0183
74341,"VVDS-J033209.61-274514.9",53.0400581,-27.7541607,9.9999,0,23.7483,27.0095,,27.3138,0.083,25.1673,0.1526,24.5482,0.0986,23.7483,0.1187
29249,"VVDS-J033209.26-274505.2",53.0386009,-27.751468,1.0704,1,23.0309,24.5826,0.1125,27.3138,,24.3774,0.1313,24.0503,0.0729,23.0309,0.0888
23783,"VVDS-J033149.43-274905.3",52.9559799,-27.8181487,0.5793,1,23.1509,24.4703,0.0786,23.6805,0.0566,23.5321,0.0671,23.5142,0.0522,23.1509,0.0827
23616,"VVDS-J033150.24-274913.6",52.9593413,-27.8204679,0.4463,1,23.7752,24.5026,0.0593,23.5393,0.0314,23.5181,0.062,23.6815,0.0462,23.7752,0.1203
23750,"VVDS-J033150.97-274906.0",52.9623856,-27.8183463,0.68,4,21.5396,24.1323,0.0516,23.0793,0.0374,22.8637,0.0424,22.0389,0.0214,21.5396,0.0229
23959,"VVDS-J033148.20-274901.1",52.950844,-27.8169908,1.2098,2,23.4776,25.8713,0.1561,25.1429,0.1123,25.3143,0.1624,24.141,0.0786,23.4776,0.0901
24117,"VVDS-J033150.03-274841.1",52.9584894,-27.8114189,0.4157,3,19.695,22.7031,0.0229,21.6289,0.0133,20.9491,0.0134,20.2143,0.006,19.695,0.0064
24568,"VVDS-J033151.45-274828.7",52.9644025,-27.8079735,1.1101,3,22.7825,24.2035,0.0549,23.5516,0.0526,23.0036,0.0683,23.2487,0.0499,22.7825,0.0588
25277,"VVDS-J033150.83-274759.1",52.9617948,-27.7997609,9.9999,0,23.8243,25.7265,0.1365,25.0306,0.1085,25.9514,,24.5494,0.1095,23.8243,0.1076
24676,"VVDS-J033147.52-274826.1",52.9480115,-27.8072523,0.6524,2,21.8695,24.7009,0.0872,23.9369,0.0684,23.7898,0.0909,23.1657,0.0485,21.8695,0.0562
24868,"VVDS-J033148.37-274816.5",52.9515452,-27.8045921,0.8441,2,22.3138,24.3268,0.0658,23.9038,0.0583,23.667,0.0787,23.082,0.0492,22.3138,0.0546
71294,"VVDS-J033149.33-274741.6",52.955551,-27.7949091,9.9999,0,23.9008,27.0095,,25.3144,0.1147,25.438,0.2342,25.0486,0.1787,23.9008,0.1738
25332,"VVDS-J033154.23-274755.0",52.9759925,-27.7986196,1.3156,2,23.9113,25.1194,0.0989,24.4894,0.0661,24.4994,0.1235,24.3377,0.091,23.9113,0.1034
25539,"VVDS-J033156.30-274745.1",52.9846171,-27.7958634,1.0366,2,23.4867,25.8384,0.1306,25.0588,0.0904,24.6984,0.1267,24.0146,0.0762,23.4867,0.074
26115,"VVDS-J033158.91-274712.3",52.9954855,-27.7867724,0.7378,3,21.5577,23.7021,0.0324,22.9067,0.0152,22.6697,0.0343,22.0703,0.0207,21.5577,0.0233
26654,"VVDS-J033150.17-274651.9",52.959057,-27.7810855,0.1213,4,22.7156,24.4154,0.0507,23.0956,0.0167,22.7523,0.0362,22.5914,0.0255,22.7156,0.0482
72195,"VVDS-J033154.34-274656.1",52.976441,-27.782258,0.0036,2,22.2609,27.0095,,24.5707,0.0466,23.75,0.0568,22.8448,0.0293,22.2609,0.0298
26881,"VVDS-J033153.70-274639.7",52.9737848,-27.7776981,0.6756,3,21.7123,23.8681,0.0332,22.9563,0.0168,22.8498,0.0382,22.0508,0.0195,21.7123,0.0222
27083,"VVDS-J033153.96-274630.7",52.9748435,-27.7752055,1.1222,2,22.6654,24.6224,0.0625,23.2405,0.0206,22.9028,0.0445,22.647,0.0299,22.6654,0.0509
26992,"VVDS-J033155.64-274634.2",52.9818507,-27.7761679,0.4994,1,23.2822,24.5499,0.0641,23.6204,0.0274,23.4034,0.0564,22.9984,0.04,23.2822,0.0742
26977,"VVDS-J033153.34-274637.3",52.9722744,-27.7770305,0.1816,4,20.5668,24.2102,0.0432,22.3762,0.01,21.614,0.0147,21.0066,0.0086,20.5668,0.0096
27845,"VVDS-J033155.02-274602.0",52.9792732,-27.7672499,0.9234,2,23.8098,25.5471,0.1215,25.0723,0.0708,24.799,0.1533,24.3306,0.0776,23.8098,0.1016
24718,"VVDS-J033144.73-274757.7",52.936386,-27.7993787,0.2473,9,19.3014,22.4849,0.025,21.0343,0.0096,20.2862,0.0098,19.7711,0.0062,19.3014,0.0065
27176,"VVDS-J033145.60-274615.6",52.9400085,-27.7710161,0.2471,4,18.5339,22.8577,0.0233,20.8408,0.0049,19.8189,0.0058,19.06,0.0031,18.5339,0.0035
26790,"VVDS-J033147.88-274644.8",52.9495191,-27.779123,1.0341,9,23.2482,24.5688,0.053,23.9733,0.0338,23.7993,0.0775,23.5142,0.0517,23.2482,0.0657
28931,"VVDS-J033146.82-274517.5",52.9451136,-27.7548744,0.5447,4,21.5485,24.6114,0.0574,23.6672,0.0262,23.1854,0.0481,22.1394,0.0184,21.5485,0.0194
29052,"VVDS-J033150.00-274517.1",52.9583739,-27.7547535,1.1241,2,23.8213,26.1614,0.1646,24.3738,0.0414,24.1198,0.0854,23.8065,0.0535,23.8213,0.1041
29411,"VVDS-J033150.68-274502.6",52.9611993,-27.7507402,0.5277,1,23.6469,26.4684,0.1672,24.6785,0.0454,24.2492,0.0874,23.7883,0.0462,23.6469,0.0854
72126,"VVDS-J033159.69-274701.5",52.9987183,-27.7837531,1.0421,2,21.7371,27.0095,,25.1465,0.0888,24.9812,0.1996,23.2958,0.0589,21.7371,0.0275
27032,"VVDS-J033200.67-274633.5",53.0027968,-27.7759859,0.309,3,21.287,24.6572,0.057,23.5287,0.0238,22.9692,0.0372,22.3287,0.0209,21.287,0.0179
27262,"VVDS-J033157.52-274626.5",52.9896744,-27.774052,0.7299,2,22.8426,25.4167,0.1396,23.6421,0.0634,23.9188,0.1503,23.1204,0.0582,22.8426,0.0825
27422,"VVDS-J033159.08-274619.2",52.9961981,-27.7720022,0.6716,2,22.5989,24.449,0.0707,22.0879,0.0255,22.9959,0.0727,22.5178,0.0394,22.5989,0.0619
27587,"VVDS-J033200.27-274612.3",53.0011467,-27.7701013,1.0318,3,22.5897,24.4815,0.0493,23.9158,0.0282,23.453,0.0604,23.1603,0.0412,22.5897,0.0516
73509,"VVDS-J033202.46-274600.5",53.0102889,-27.7668127,1.6199,14,23.6238,27.0095,,25.3454,0.0788,24.5944,0.2081,23.9539,0.0726,23.6238,0.0963
28392,"VVDS-J033202.53-274536.1",53.0105443,-27.7600529,0.6777,3,22.2803,24.4713,0.0473,23.6406,0.0235,23.4406,0.0511,22.9031,0.0258,22.2803,0.0318
27713,"VVDS-J033156.79-274610.6",52.9866534,-27.7696276,1.3678,9,23.1166,25.7674,0.1571,25.1488,0.0744,25.9514,,24.8069,0.1171,23.1166,0.0937
29234,"VVDS-J033201.72-274507.4",53.0072023,-27.7520785,1.0412,2,23.651,25.179,0.0742,24.466,0.0416,24.8107,0.0983,24.3826,0.0686,23.651,0.0883
28710,"VVDS-J033158.15-274524.6",52.9923307,-27.7568586,0.2875,4,22.07,24.4158,0.0504,23.3392,0.0192,22.6665,0.0321,22.1989,0.0191,22.07,0.0282
28809,"VVDS-J033157.99-274524.2",52.9916501,-27.7567299,0.5934,22,23.4463,25.6926,0.0789,24.635,0.0409,24.5011,0.1156,23.5753,0.0499,23.4463,0.0787
29418,"VVDS-J033158.15-274459.6",52.9923281,-27.7498898,0.5745,4,20.3487,25.1064,0.0825,23.4689,0.0256,22.4292,0.0332,21.2916,0.0121,20.3487,0.0106
28947,"VVDS-J033204.88-274518.4",53.0203337,-27.7551225,0.7629,2,22.5451,24.6563,0.051,23.7611,0.028,23.7343,0.0707,23.3807,0.0386,22.5451,0.0462
29069,"VVDS-J033204.80-274513.4",53.0200307,-27.7537251,0.7626,22,22.32,24.628,0.047,23.7234,0.0303,23.7252,0.072,23.0925,0.0393,22.32,0.0436
29057,"VVDS-J033205.11-274514.0",53.0213034,-27.7538891,0.7608,2,23.0616,25.016,0.0637,24.235,0.0382,24.1386,0.0826,23.5407,0.0453,23.0616,0.0563
29187,"VVDS-J033206.01-274507.4",53.0250477,-27.7520633,1.0678,2,22.1411,24.7351,0.0669,24.1173,0.0392,24.0403,0.0815,23.0782,0.0431,22.1411,0.0334
28696,"VVDS-J033204.24-274516.3",53.0176701,-27.7545371,0.2878,4,18.2947,23.0154,0.0216,20.7297,0.0045,19.7034,0.0055,18.8535,0.0025,18.2947,0.0027
29181,"VVDS-J033203.30-274511.6",53.0137754,-27.7532292,0.5433,3,23.9823,26.2244,0.13,25.238,0.0585,24.7281,0.138,24.2147,0.0638,23.9823,0.1045
29342,"VVDS-J033203.46-274503.0",53.0144342,-27.7508439,0.4689,3,23.9326,25.4705,0.0932,24.6655,0.0492,24.2281,0.095,23.6338,0.0494,23.9326,0.0995
29907,"VVDS-J033205.29-274440.4",53.0220487,-27.744583,0.5225,2,23.9494,25.4575,0.1068,24.7427,0.0581,24.457,0.1106,23.86,0.0619,23.9494,0.1307
30190,"VVDS-J033206.54-274425.0",53.0272695,-27.7402832,0.2458,2,21.8165,23.7295,0.036,22.5825,0.0148,22.0203,0.026,21.7803,0.0194,21.8165,0.0308
30369,"VVDS-J033204.11-274424.2",53.0171412,-27.7400725,0.1169,3,23.9547,25.1146,0.0618,23.7939,0.026,23.7138,0.0598,23.7348,0.0454,23.9547,0.0879
30216,"VVDS-J033202.79-274428.8",53.0116582,-27.7413525,0.737,3,23.3686,24.8951,0.0525,24.1298,0.0303,23.8888,0.0684,23.476,0.0431,23.3686,0.0621
30184,"VVDS-J033202.05-274427.8",53.0085576,-27.7410766,0.7072,3,23.1017,24.3234,0.0467,23.6636,0.0279,23.4962,0.0628,23.1348,0.0448,23.1017,0.0597
31056,"VVDS-J033204.60-274357.7",53.0191968,-27.7327128,0.6707,3,22.6695,25.3003,0.0778,24.3778,0.0389,24.0813,0.0727,23.1548,0.0367,22.6695,0.0417
76093,"VVDS-J033206.49-274403.7",53.0270463,-27.7343817,0.9577,3,22.6515,27.0095,,26.8121,0.2248,25.0149,0.1853,24.0251,0.0649,22.6515,0.037
31159,"VVDS-J033203.81-274356.3",53.0158851,-27.7323304,0.9587,9,23.9118,26.1152,0.1228,25.5601,0.0782,25.4147,0.1578,24.6383,0.0875,23.9118,0.098
31603,"VVDS-J033204.00-274337.6",53.0166742,-27.7271324,0.9592,2,22.2555,26.3775,0.1922,25.4957,0.0979,24.5342,0.1184,23.459,0.0472,22.2555,0.0282
29104,"VVDS-J033156.30-274510.6",52.9845879,-27.7529466,3.83,1,23.6216,25.4112,0.1185,25.1662,0.0631,23.9449,0.149,24.166,0.0726,23.6216,0.0901
29119,"VVDS-J033155.13-274510.5",52.9797111,-27.7529366,1.0485,9,23.9281,24.4123,0.0468,23.7914,0.0275,23.9928,0.0687,24.0985,0.0633,23.9281,0.0914
74578,"VVDS-J033152.13-274510.4",52.967235,-27.7529015,0.522,4,21.0433,27.0095,,24.0349,0.0332,23.0396,0.0406,21.8838,0.0155,21.0433,0.0147
29834,"VVDS-J033157.44-274447.2",52.9893541,-27.7464467,9.9999,0,23.803,26.2752,0.2467,26.0308,0.1107,25.9514,,26.1283,,23.803,0.191
30099,"VVDS-J033155.97-274432.9",52.9832466,-27.7424814,0.5762,3,22.0949,24.6817,0.0505,23.7197,0.0233,23.4401,0.0484,22.5407,0.0224,22.0949,0.0263
30705,"VVDS-J033157.05-274409.2",52.9877221,-27.7358964,0.5774,9,22.4596,24.7956,0.0599,23.8583,0.0295,23.6658,0.0561,22.7413,0.0282,22.4596,0.036
74912,"VVDS-J033151.45-274455.4",52.9643988,-27.748724,0.8088,1,23.1241,27.0095,,24.0687,0.0378,25.9514,,24.036,0.0855,23.1241,0.098
103045,"VVDS-J033151.86-274451.0",52.9660959,-27.7475222,0.6783,2,23.3003,27.0095,,27.3138,,25.9514,,25.2473,0.1363,23.3003,0.0686
29949,"VVDS-J033151.11-274437.5",52.9629585,-27.7437538,9.9999,0,22.7896,24.3695,0.0861,24.0371,0.0421,23.891,0.0848,23.5378,0.0522,22.7896,0.0538
30253,"VVDS-J033154.05-274424.9",52.9752236,-27.7402712,3.445,1,23.9193,24.7721,0.0613,24.0312,0.0363,24.0571,0.0798,24.5316,0.0885,23.9193,0.1187
30775,"VVDS-J033154.99-274410.6",52.9791333,-27.7362985,0.7584,2,22.8049,26.2605,0.1541,24.7594,0.0582,24.3272,0.1252,24.0116,0.0783,22.8049,0.0495
30623,"VVDS-J033153.37-274412.4",52.9723801,-27.7367908,0.6803,3,22.4864,24.3698,0.0438,23.4829,0.0241,23.2072,0.0486,22.7981,0.0283,22.4864,0.0387
30744,"VVDS-J033153.74-274407.4",52.9739199,-27.7354134,0.6691,4,22.8903,24.7028,0.0581,23.9444,0.0333,23.8154,0.0636,23.1205,0.0366,22.8903,0.0514
75955,"VVDS-J033154.43-274402.8",52.9767917,-27.7341205,1.0748,2,22.7348,27.0095,,25.0348,0.1075,25.2419,0.1921,23.6519,0.0692,22.7348,0.0616
30653,"VVDS-J033154.21-274357.1",52.9758848,-27.7325321,9.9999,20,22.2277,23.9307,0.0439,23.6592,0.0298,23.3007,0.0619,22.6704,0.0361,22.2277,0.0445
31011,"VVDS-J033154.02-274357.9",52.9750953,-27.7327723,0.8211,2,22.121,24.9343,0.0615,24.019,0.0301,23.3268,0.057,22.9728,0.0328,22.121,0.0265
76116,"VVDS-J033155.64-274400.3",52.9818382,-27.7334269,0.6224,3,21.747,27.0095,,25.2493,0.0658,23.9295,0.0785,22.7409,0.0267,21.747,0.0224
31411,"VVDS-J033152.66-274340.7",52.969423,-27.7279803,0.5244,3,22.5462,25.0741,0.0647,24.0002,0.0324,23.3824,0.058,22.7413,0.0271,22.5462,0.0369
75826,"VVDS-J033159.77-274411.7",52.9990425,-27.7365913,0.4695,3,20.9362,27.0095,,23.7039,0.0279,22.8506,0.036,21.7053,0.0149,20.9362,0.0142
30904,"VVDS-J033159.69-274402.2",52.9987133,-27.733961,0.1818,9,23.7992,24.5582,0.0466,23.9501,0.03,23.9891,0.0746,23.8154,0.0597,23.7992,0.081
76249,"VVDS-J033201.04-274354.6",53.0043563,-27.7318551,0.6633,3,22.0824,27.0095,,25.4555,0.0875,24.2538,0.0933,23.142,0.0348,22.0824,0.0254
103318,"VVDS-J033200.83-274354.3",53.003478,-27.731765,1.2561,2,22.9709,27.0095,,27.3138,,25.9514,,24.3096,0.0838,22.9709,0.0545
76184,"VVDS-J033158.94-274359.5",52.9955879,-27.7332096,1.2966,2,22.6662,27.0095,,26.0059,0.1267,25.9514,,24.2199,0.0835,22.6662,0.0534
31855,"VVDS-J033202.72-274311.0",53.0113544,-27.7197274,0.4934,1,18.1128,21.74,0.0095,19.8775,0.0026,19.0566,0.0035,18.5312,0.0022,18.1128,0.0026
31947,"VVDS-J033200.37-274319.8",53.0015419,-27.7221818,1.0401,12,22.1155,23.0654,0.0139,22.9901,0.0125,22.2464,0.0187,22.1283,0.0148,22.1155,0.0245
32153,"VVDS-J033158.21-274311.0",52.992553,-27.7197357,0.8385,3,21.9619,23.8027,0.0323,23.2405,0.0184,23.0719,0.0407,22.6446,0.0252,21.9619,0.0269
32284,"VVDS-J033155.68-274312.0",52.9820395,-27.7200176,0.6202,3,22.0659,25.9048,0.1154,24.3699,0.0383,23.5307,0.0617,22.7638,0.0262,22.0659,0.0254
32935,"VVDS-J033156.55-274248.1",52.9856504,-27.7133662,0.6133,3,22.6789,26.4741,0.1527,24.5968,0.0505,24.2495,0.0877,23.291,0.04,22.6789,0.042
33307,"VVDS-J033157.44-274231.1",52.9893563,-27.7086601,0.3675,3,22.9004,24.7229,0.0547,23.9848,0.0285,23.329,0.0453,22.8891,0.0271,22.9004,0.0498
72788,"VVDS-J033219.24-274632.3",53.0801999,-27.7756413,0.739,4,21.004,27.0095,,25.1303,0.0633,23.5846,0.061,22.268,0.0212,21.004,0.0137
28075,"VVDS-J033222.71-274554.8",53.0946509,-27.7652229,4.6305,9,23.4384,25.3261,0.0871,24.8577,0.0495,24.7296,0.1154,24.1422,0.0668,23.4384,0.0796
29278,"VVDS-J033223.09-274509.4",53.0962472,-27.752615,9.9999,0,23.3368,26.6237,0.2496,25.8789,0.1154,25.4748,0.2695,24.1943,0.0914,23.3368,0.0893
28978,"VVDS-J033219.32-274514.1",53.0805224,-27.7539398,0.7263,3,22.1692,24.4455,0.0451,23.4401,0.0222,23.3665,0.0513,22.6178,0.0265,22.1692,0.03
29048,"VVDS-J033220.63-274507.4",53.0859741,-27.7520585,0.3225,3,20.33,22.4133,0.0118,21.4813,0.0053,20.8821,0.0092,20.542,0.0063,20.33,0.0085
29456,"VVDS-J033220.71-274453.7",53.0863274,-27.7482619,0.9029,1,21.1436,23.975,0.0405,23.1889,0.0204,22.7709,0.0374,22.176,0.0222,21.1436,0.0175
29573,"VVDS-J033219.96-274450.0",53.0831929,-27.7472276,0.7824,2,22.6696,24.5773,0.061,23.8878,0.0316,23.6471,0.072,23.1536,0.0405,22.6696,0.0465
28718,"VVDS-J033225.27-274524.0",53.1052951,-27.756687,0.6645,3,21.3004,23.4349,0.0236,22.7774,0.0133,22.5631,0.031,21.7564,0.0142,21.3004,0.0162
29297,"VVDS-J033227.67-274505.9",53.1153007,-27.7516644,1.1073,2,23.9714,25.8053,0.1357,25.2599,0.0782,25.1526,0.1797,24.6483,0.117,23.9714,0.1216
29135,"VVDS-J033225.14-274512.1",53.1047786,-27.7533847,0.7385,2,23.1959,25.4517,0.1093,24.7497,0.0598,24.1446,0.1006,23.8138,0.0551,23.1959,0.0602
29317,"VVDS-J033225.35-274502.9",53.1056611,-27.7508242,0.9733,9,22.7222,23.6797,0.0253,23.1392,0.016,23.1548,0.0414,23.0418,0.0349,22.7222,0.0434
29340,"VVDS-J033225.78-274501.8",53.1074401,-27.7505099,0.2663,2,22.157,24.1725,0.038,22.7891,0.0127,22.5474,0.0247,22.2233,0.0173,22.157,0.0285
29945,"VVDS-J033228.35-274426.3",53.1181394,-27.740661,0.0759,3,19.5742,21.7831,0.0089,20.377,0.0031,20.0388,0.006,19.7425,0.0045,19.5742,0.0065
30911,"VVDS-J033229.07-274405.9",53.1211485,-27.7349906,0.0767,22,23.4675,26.3752,0.175,24.3783,0.0627,24.2305,0.1692,23.5459,0.1231,23.4675,0.1509
30137,"VVDS-J033224.61-274428.2",53.1025687,-27.7411886,0.5372,4,21.9596,24.0177,0.0393,23.1187,0.0207,22.958,0.0387,22.1957,0.0221,21.9596,0.029
30227,"VVDS-J033224.21-274426.7",53.1009124,-27.7407603,1.0153,2,23.5703,24.4236,0.0501,23.8207,0.0287,24.0259,0.0849,23.7466,0.0665,23.5703,0.0804
30549,"VVDS-J033227.07-274404.9",53.1128295,-27.7346968,0.74,3,22.2161,23.6073,0.0328,22.9646,0.0202,23.0145,0.0411,22.4833,0.0253,22.2161,0.0334
31059,"VVDS-J033228.02-274357.5",53.1167882,-27.7326654,0.6207,3,22.505,24.444,0.0591,23.7584,0.0352,23.132,0.0738,22.8421,0.0373,22.505,0.0578
31165,"VVDS-J033227.94-274353.8",53.116425,-27.7316276,0.458,2,22.9182,25.191,0.0832,24.5321,0.0501,24.0579,0.0867,23.0307,0.0481,22.9182,0.0751
76186,"VVDS-J033227.04-274346.9",53.1126777,-27.7296996,9.9999,0,22.1077,27.0095,,22.7231,0.0207,22.3439,0.0382,22.0922,0.0281,22.1077,0.0495
31209,"VVDS-J033223.96-274349.2",53.0998587,-27.7303432,1.3103,3,23.1012,23.8586,0.0297,23.262,0.0172,23.272,0.0417,23.0863,0.0314,23.1012,0.0493
31280,"VVDS-J033224.60-274346.9",53.1025336,-27.729703,0.3091,3,21.7706,25.079,0.0783,23.5645,0.0269,22.9402,0.0374,22.3038,0.0218,21.7706,0.0263
76212,"VVDS-J033226.18-274347.5",53.1091126,-27.7298846,1.3536,9,22.8977,27.0095,,24.3719,0.079,24.2995,0.1124,23.4971,0.0713,22.8977,0.104
31544,"VVDS-J033226.68-274340.3",53.1111922,-27.7278628,0.5623,4,21.5079,25.644,0.0975,24.1633,0.0404,23.338,0.0519,22.2514,0.0224,21.5079,0.0204
29197,"VVDS-J033213.61-274505.5",53.0567372,-27.7515464,0.6284,1,23.7145,26.553,0.1666,25.6587,0.0868,25.2265,0.2067,24.1633,0.0772,23.7145,0.0861
29232,"VVDS-J033215.36-274507.0",53.0640234,-27.7519716,0.86,3,22.3761,24.2153,0.0355,23.4962,0.02,23.3014,0.0454,22.8807,0.0286,22.3761,0.0314
29417,"VVDS-J033215.15-274459.2",53.0631431,-27.7497868,1.3052,3,23.6312,24.8281,0.0611,24.131,0.0329,24.1827,0.0902,23.8298,0.0682,23.6312,0.087
30040,"VVDS-J033217.49-274436.8",53.0729039,-27.7435698,0.7333,3,21.5599,25.6615,0.1271,24.3052,0.0483,23.7027,0.0719,22.6497,0.0287,21.5599,0.0227
30427,"VVDS-J033215.99-274423.1",53.0666441,-27.7397542,0.7352,4,21.4811,25.9272,0.1338,24.5596,0.0474,23.7132,0.0702,22.5317,0.0268,21.4811,0.0206
75614,"VVDS-J033216.19-274423.2",53.0674987,-27.7397958,0.5896,22,22.2261,27.0095,,24.6851,0.0503,23.7857,0.073,22.8342,0.0318,22.2261,0.0337
30093,"VVDS-J033217.97-274431.7",53.074884,-27.7421404,2.1552,1,23.5776,24.7454,0.0558,24.0801,0.0334,24.216,0.0855,23.7889,0.0675,23.5776,0.0819
30318,"VVDS-J033212.07-274424.7",53.0503006,-27.7402009,0.8395,2,23.8546,24.911,0.0626,24.5071,0.0423,24.5533,0.0953,24.2351,0.0709,23.8546,0.0909
30405,"VVDS-J033211.48-274422.1",53.0478687,-27.7394832,2.9902,1,23.3987,24.887,0.0531,23.6683,0.0264,23.6518,0.0659,23.1565,0.0438,23.3987,0.0685
76607,"VVDS-J033216.13-274335.2",53.0672309,-27.7264458,3.6043,1,23.7455,27.0095,,25.4634,0.084,24.9656,0.1274,24.3342,0.0847,23.7455,0.1463
31595,"VVDS-J033214.69-274337.1",53.0612404,-27.7269861,0.9764,2,23.3604,25.6101,0.098,24.8871,0.0508,24.5815,0.0997,24.0693,0.0577,23.3604,0.0638
31399,"VVDS-J033222.13-274344.6",53.0922196,-27.7290673,0.5412,2,23.1503,25.1577,0.0682,24.5026,0.0405,24.289,0.0826,23.2878,0.039,23.1503,0.0601
