recno,SeqNum,Name,UKST,RAJ2000,DEJ2000,Bjmag,Bjsel,z,q_z,n_z,SNR
72044,102834,"TGS241Z141",418,49.94812499999999,-28.030888888888885,19.353,19.289,0.1197,4,1,10.8
72065,102856,"TGS241Z149",418,49.890583333333325,-28.060361111111106,18.888,18.821,0.1774,4,1,9.8
71791,102559,"TGS321Z187",418,50.622541666666656,-28.61622222222222,19.364,19.306,0.1904,3,1,8.8
71758,102522,"TGS321Z181",418,50.70604166666666,-28.552388888888885,18.92,18.862,0.1315,3,1,10.8
71799,102567,"TGS320Z107",418,50.603624999999994,-28.562722222222217,19.255,19.199,0.1921,4,1,11.3
71798,102566,"TGS321Z190",418,50.61220833333333,-28.53644444444444,19.32,19.263,0.1902,4,1,22.4
71780,102548,"TGS320Z101",418,50.66387499999999,-28.425749999999997,18.899,18.833,0.064,4,1,6.6
71817,102586,"TGS242Z173",418,50.56674999999999,-28.51133333333333,18.581,18.523,0.1907,4,1,8.6
71822,102591,"TGS242Z176",418,50.550999999999995,-28.497888888888884,18.845,18.786,0.1006,4,3,4.8
71828,102598,"TGS242Z181",418,50.53191666666666,-28.459861111111106,19.408,19.347,0.1901,3,1,5.4
71838,102609,"TGS320Z117",418,50.50616666666666,-28.446861111111108,18.899,18.836,0.1182,3,1,12.4
71797,102565,"TGS321Z189",418,50.616499999999995,-28.437722222222217,19.135,19.072,0.1223,3,1,7.1
71775,102542,"TGS242Z156",418,50.67795833333333,-28.34483333333333,18.075,18.011,0.0879,4,1,11.2
71811,102580,"TGS242Z170",418,50.60470833333333,-28.320666666666664,18.56,18.497,0.0,5,1,30.8
71703,102455,"TGS321Z164",418,50.868333333333325,-28.354722222222218,18.29,18.227,0.0673,4,1,24.7
71702,102454,"TGS242Z105",418,50.873458333333325,-28.35130555555555,16.828,16.765,0.0666,5,1,33.2
71693,102443,"TGS321Z159",418,50.88466666666666,-28.275749999999995,18.909,18.848,0.158,3,2,5.6
71774,102541,"TGS242Z155",418,50.673249999999996,-28.327805555555553,18.984,18.92,0.191,3,1,11.7
71757,102521,"TGS321Z180",418,50.724124999999994,-28.263416666666664,18.014,17.943,0.1062,4,1,9.6
71729,102487,"TGS321Z176",418,50.79429166666666,-28.270749999999996,19.255,19.187,0.0465,4,1,3.1
71719,102473,"TGS321Z171",418,50.82608333333333,-28.26369444444444,18.75,18.685,0.1359,4,2,5.3
71712,102466,"TGS321Z166",418,50.84304166666666,-28.227249999999994,18.931,18.867,0.0703,4,1,13.6
71711,102465,"TGS321Z165",418,50.839499999999994,-28.202555555555552,16.978,16.915,0.134,4,1,13.4
71749,102509,"TGS242Z134",418,50.73654166666666,-28.228222222222218,18.952,18.881,0.2175,4,1,6.7
71718,102472,"TGS321Z170",418,50.819874999999996,-28.184249999999995,17.923,17.858,0.1267,4,1,8.3
71852,102625,"TGS242Z185",418,50.46954166666666,-28.428749999999997,18.383,18.319,0.118,4,1,15.9
71855,102628,"TGS320Z122",418,50.44466666666666,-28.390499999999996,18.92,18.854,0.1908,4,1,9.1
71842,102615,"TGS321Z199",418,50.48183333333333,-28.399166666666662,19.233,19.168,0.242,4,1,4.8
71862,102636,"TGS321Z204",418,50.42737499999999,-28.325527777777772,19.309,19.246,0.2423,3,1,7.4
71810,102579,"TGS321Z193",418,50.58574999999999,-28.283499999999997,19.364,19.3,0.1406,3,1,15.4
71827,102597,"TGS242Z180",418,50.54124999999999,-28.25147222222222,19.375,19.308,,1,2,1.3
71873,102649,"TGS320Z128",418,50.391375,-28.266499999999997,19.43,19.372,0.2411,4,1,9.8
71897,102675,"TGS320Z139",418,50.328958333333325,-28.27811111111111,19.016,18.955,0.197,4,1,20.2
71902,102682,"TGS321Z208",418,50.315749999999994,-28.26158333333333,19.157,19.094,0.2409,3,1,6.7
71880,102656,"TGS320Z130",418,50.374708333333324,-28.26930555555555,19.233,19.175,0.1938,3,1,7.9
71861,102635,"TGS320Z124",418,50.43641666666666,-28.271222222222217,19.342,19.281,0.1924,3,1,6.7
71826,102596,"TGS242Z179",418,50.54420833333332,-28.191249999999997,17.843,17.773,0.106,5,1,19.3
71825,102595,"TGS242Z178",418,50.54133333333333,-28.141138888888886,19.298,19.231,0.2161,4,2,3.7
71796,102564,"TGS321Z188",418,50.62349999999999,-28.114972222222217,19.342,19.275,0.1219,4,1,5.9
71816,102585,"TGS242Z172",418,50.57729166666666,-28.063777777777773,19.038,18.969,0.127,4,1,9.4
71809,102577,"TGS242Z169",418,50.596458333333324,-28.057666666666663,18.76,18.691,0.1195,4,1,6.5
71808,102576,"TGS242Z168",418,50.60187499999999,-28.026777777777774,17.159,17.087,0.07,5,1,28.6
71807,102575,"TGS242Z167",418,50.60791666666666,-28.007361111111106,19.441,19.368,0.0777,2,3,1.0
71629,102367,"TGS242Z068",418,51.116249999999994,-28.149527777777774,18.984,18.922,0.0,4,1,14.1
71679,102427,"TGS242Z089",418,50.92041666666666,-28.098138888888887,19.331,19.264,,1,3,5.6
71692,102442,"TGS321Z158",418,50.88974999999999,-28.062111111111108,19.114,19.046,0.0633,4,2,4.6
71691,102441,"TGS242Z098",418,50.894999999999996,-28.046944444444442,19.103,19.036,0.0696,4,2,3.2
71674,102420,"TGS321Z147",418,50.949124999999995,-28.043722222222218,18.167,18.103,0.1058,4,1,15.1
71684,102434,"TGS242Z094",418,50.91004166666666,-28.028777777777773,19.092,19.026,0.0698,4,1,11.9
71673,102419,"TGS242Z087",418,50.96037499999999,-28.00505555555555,17.497,17.434,0.0703,5,1,26.5
71612,102347,"TGS242Z059",418,51.20170833333333,-28.048666666666662,18.623,18.552,0.1764,4,2,4.8
71605,102338,"TGS242Z057",418,51.21637499999999,-28.034888888888887,17.644,17.574,0.0762,4,1,11.9
71580,102307,"TGS242Z047",418,51.29904166666666,-27.950305555555552,18.487,18.425,0.0843,4,2,11.0
71626,102363,"TGS243Z211",418,51.138999999999996,-27.958916666666664,18.654,18.591,0.1775,4,2,5.7
71625,102362,"TGS242Z065",418,51.143874999999994,-27.904416666666663,18.321,18.256,0.0906,5,1,12.3
71624,102361,"TGS242Z064",418,51.14045833333333,-27.88558333333333,18.352,18.285,0.0905,5,1,21.4
71628,102365,"TGS242Z066",418,51.13162499999999,-27.823027777777774,18.085,18.015,0.0845,4,2,6.9
71728,102486,"TGS242Z119",418,50.79724999999999,-28.065416666666664,19.103,19.032,0.0486,2,3,7.9
71717,102471,"TGS242Z114",418,50.83545833333333,-28.027888888888885,18.445,18.372,0.1543,2,1,4.0
71701,102453,"TGS242Z104",418,50.873749999999994,-27.92819444444444,18.877,18.806,2.0E-4,4,1,18.6
71690,102440,"TGS242Z097",418,50.89433333333333,-27.905972222222218,18.973,18.903,0.0376,4,2,7.6
71743,102503,"TGS242Z128",418,50.76937499999999,-27.928861111111107,17.644,17.568,0.11,4,1,12.7
71764,102530,"TGS242Z148",418,50.70429166666666,-27.945805555555552,18.014,17.938,0.0701,4,1,8.7
71773,102540,"TGS242Z154",418,50.68762499999999,-27.92183333333333,19.375,19.298,0.0812,2,3,4.7
71742,102502,"TGS242Z127",418,50.761874999999996,-27.877833333333328,19.016,18.943,0.0717,3,3,5.0
71748,102508,"TGS242Z133",418,50.75291666666666,-27.867777777777775,18.518,18.445,0.0689,3,1,11.5
71756,102520,"TGS242Z142",418,50.72899999999999,-27.85633333333333,19.43,19.357,0.1598,4,1,4.5
71755,102518,"TGS242Z140",418,50.74233333333333,-27.84933333333333,15.896,15.824,0.0701,5,1,43.8
71647,102387,"TGS242Z076",418,51.030499999999996,-27.87930555555555,18.888,18.822,,1,3,3.7
71644,102384,"TGS242Z074",418,51.04937499999999,-27.883083333333328,17.497,17.431,0.1093,4,1,11.0
71643,102383,"TGS242Z073",418,51.06612499999999,-27.80569444444444,19.277,19.208,0.0704,4,2,1.4
71661,102403,"TGS242Z080",418,51.00312499999999,-27.77458333333333,17.458,17.39,0.0847,4,1,14.0
71646,102386,"TGS242Z075",418,51.050708333333326,-27.751333333333328,16.988,16.92,0.0845,4,1,7.7
71700,102452,"TGS242Z103",418,50.882708333333326,-27.840361111111108,19.07,19.003,0.0668,2,3,8.1
71689,102439,"TGS242Z096",418,50.888999999999996,-27.826666666666664,18.404,18.338,0.0668,4,1,11.4
71672,102418,"TGS242Z086",418,50.960874999999994,-27.747666666666664,18.106,18.038,0.0649,3,3,8.7
71683,102433,"TGS242Z093",418,50.91416666666666,-27.702027777777772,19.266,19.199,0.0658,3,3,4.3
71896,102674,"TGS320Z138",418,50.32820833333333,-28.198999999999995,17.933,17.871,0.0252,5,2,16.8
71910,102691,"TGS241Z098",418,50.27920833333333,-28.154138888888884,18.136,18.073,0.1062,5,1,20.7
71879,102655,"TGS241Z086",418,50.37587499999999,-28.147138888888886,18.146,18.082,0.0689,5,1,36.4
71878,102654,"TGS242Z192",418,50.37799999999999,-28.10855555555555,19.277,19.21,0.1955,4,1,9.0
71872,102648,"TGS241Z083",418,50.39337499999999,-28.098527777777775,18.75,18.682,0.1494,5,1,22.6
71889,102665,"TGS241Z090",418,50.35858333333333,-28.050861111111107,19.397,19.329,0.1954,4,1,14.5
71949,102731,"TGS320Z160",418,50.16204166666666,-28.17319444444444,18.414,18.341,0.106,5,1,16.3
71948,102730,"TGS320Z159",418,50.16833333333333,-28.118638888888885,19.353,19.284,0.1367,5,1,12.0
71958,102743,"TGS242Z207",418,50.14433333333333,-28.114777777777775,18.899,18.828,0.2001,4,1,8.0
71947,102729,"TGS242Z205",418,50.16145833333333,-28.087111111111106,19.419,19.351,0.1337,4,1,7.6
71815,102584,"TGS242Z171",418,50.57845833333332,-27.911611111111107,19.441,19.363,0.3307,5,1,2.9
71866,102640,"TGS242Z188",418,50.409749999999995,-27.98019444444444,19.179,19.113,0.1942,4,1,7.8
71901,102681,"TGS241Z095",418,50.320249999999994,-27.977916666666662,18.623,18.555,0.1398,4,1,11.4
71865,102639,"TGS241Z080",418,50.42566666666666,-27.855416666666663,18.792,18.716,0.0705,4,2,10.6
71970,102755,"TGS241Z115",418,50.10316666666666,-28.093222222222217,18.803,18.733,0.1385,4,1,12.5
71991,102778,"TGS241Z125",418,50.051249999999996,-27.99669444444444,19.309,19.243,0.1991,4,1,17.9
72028,102818,"TGS242Z216",418,49.95829166666666,-27.961444444444442,19.06,18.999,0.137,4,1,7.4
72017,102806,"TGS241Z133",418,49.99429166666666,-27.908749999999998,19.43,19.371,0.1888,5,2,8.9
71981,102767,"TGS241Z122",418,50.088874999999994,-27.879638888888884,17.044,16.978,0.0645,5,2,10.4
71957,102741,"TGS241Z108",418,50.155499999999996,-27.864777777777775,18.065,18.0,0.0697,5,1,12.3
71956,102740,"TGS241Z107",418,50.15483333333333,-27.858138888888885,17.964,17.899,0.0704,4,2,6.0
71920,102702,"TGS242Z201",418,50.26333333333333,-27.90097222222222,18.813,18.745,0.1556,5,2,11.6
71909,102690,"TGS241Z097",418,50.28799999999999,-27.825666666666663,18.321,18.253,0.0655,3,3,11.9
71908,102689,"TGS242Z198",418,50.29933333333333,-27.814499999999995,19.049,18.981,0.1565,4,1,7.5
71877,102653,"TGS241Z085",418,50.38249999999999,-27.82572222222222,19.331,19.256,0.1903,5,1,12.5
71876,102652,"TGS242Z191",418,50.38166666666666,-27.809388888888886,18.792,18.717,0.0652,4,2,8.0
71946,102728,"TGS241Z106",418,50.17645833333333,-27.809166666666663,19.342,19.28,0.0682,4,1,10.3
71945,102727,"TGS241Z105",418,50.18545833333333,-27.711499999999997,18.803,18.741,0.1368,4,1,12.7
71907,102688,"TGS241Z096",418,50.29354166666666,-27.738277777777775,19.298,19.231,4.0E-4,5,1,11.7
71895,102673,"TGS242Z195",418,50.33245833333333,-27.721888888888884,19.386,19.315,0.1778,3,1,4.2
71931,102713,"TGS242Z203",418,50.218958333333326,-27.72416666666666,19.375,19.312,0.0862,4,2,2.5
71912,102693,"TGS242Z199",418,50.28195833333333,-27.661749999999998,18.014,17.95,0.0701,4,2,9.1
71772,102539,"TGS242Z153",418,50.68758333333333,-27.822027777777773,17.605,17.531,0.0423,3,3,6.7
71754,102516,"TGS242Z138",418,50.727124999999994,-27.80908333333333,16.913,16.844,0.0705,5,1,27.0
71779,102547,"TGS242Z159",418,50.65999999999999,-27.817027777777774,17.245,17.169,0.0708,5,1,23.9
71763,102529,"TGS242Z147",418,50.706708333333324,-27.786999999999995,19.287,19.219,0.0,2,3,10.1
71790,102558,"TGS242Z163",418,50.653124999999996,-27.79172222222222,19.124,19.048,0.0437,3,2,3.7
71762,102528,"TGS242Z146",418,50.70524999999999,-27.734999999999996,17.264,17.196,0.0698,4,1,18.9
71806,102574,"TGS242Z166",418,50.615958333333325,-27.787027777777773,18.984,18.903,0.1098,4,1,10.1
71837,102608,"TGS241Z072",418,50.519458333333326,-27.78555555555555,18.909,18.823,0.1273,4,1,10.6
71851,102624,"TGS241Z076",418,50.487916666666656,-27.75694444444444,19.049,18.963,0.1927,4,1,14.4
71850,102623,"TGS241Z075",418,50.486708333333326,-27.748972222222218,19.038,18.952,0.1933,4,1,8.5
71795,102563,"TGS242Z165",418,50.63154166666666,-27.76233333333333,18.92,18.842,0.0916,4,3,6.2
71789,102557,"TGS242Z162",418,50.65866666666666,-27.745249999999995,17.322,17.249,0.0708,4,1,16.3
71805,102573,"TGS241Z065",418,50.60883333333333,-27.75119444444444,17.943,17.863,0.0906,5,1,25.5
71771,102538,"TGS242Z152",418,50.68274999999999,-27.688638888888885,19.331,19.26,0.1255,4,1,6.1
71770,102537,"TGS242Z151",418,50.68979166666666,-27.68005555555555,19.006,18.935,0.1186,2,3,8.1
71821,102590,"TGS242Z175",418,50.57754166666666,-27.72086111111111,17.605,17.521,0.0434,4,1,10.5
71804,102572,"TGS241Z064",418,50.60233333333333,-27.661527777777774,18.518,18.438,0.0435,4,1,20.3
71741,102501,"TGS242Z126",418,50.77412499999999,-27.728166666666663,18.518,18.452,1.0E-4,2,3,10.8
71710,102464,"TGS242Z112",418,50.85191666666666,-27.697916666666664,18.899,18.833,0.0508,3,3,9.8
71747,102507,"TGS242Z132",418,50.74824999999999,-27.71133333333333,18.909,18.841,0.0699,4,2,3.9
71746,102506,"TGS242Z131",418,50.75566666666666,-27.679749999999995,19.016,18.946,0.0,3,3,11.5
71727,102484,"TGS242Z117",418,50.81829166666666,-27.64869444444444,18.866,18.799,,1,2,9.7
71736,102495,"TGS242Z123",418,50.78591666666666,-27.662527777777775,19.049,18.979,7.0E-4,4,1,10.5
71735,102494,"TGS242Z122",418,50.79908333333333,-27.617638888888884,19.353,19.285,0.0735,4,2,8.9
71716,102470,"TGS242Z113",418,50.84629166666666,-27.583722222222217,19.081,19.013,0.2477,4,2,6.9
71699,102450,"TGS242Z101",418,50.87287499999999,-27.573638888888887,19.038,18.968,0.1256,4,1,8.9
71761,102526,"TGS242Z144",418,50.71566666666666,-27.673361111111106,18.218,18.147,0.1256,5,1,21.3
71753,102514,"TGS242Z136",418,50.73358333333333,-27.614749999999997,18.76,18.689,0.2086,2,2,5.8
71788,102556,"TGS242Z161",418,50.65212499999999,-27.59316666666666,18.633,18.562,0.1261,4,1,6.4
71709,102462,"TGS242Z110",418,50.86187499999999,-27.509055555555552,17.903,17.83,0.0753,4,1,20.6
71745,102505,"TGS242Z130",418,50.75845833333332,-27.55630555555555,19.124,19.055,0.0632,2,2,3.2
71849,102622,"TGS242Z184",418,50.48316666666666,-27.71486111111111,19.2,19.114,0.1882,4,2,5.5
71820,102589,"TGS242Z174",418,50.56958333333333,-27.61783333333333,16.598,16.519,0.0439,5,1,30.2
71824,102593,"TGS241Z068",418,50.543208333333325,-27.617527777777774,18.167,18.087,0.0422,4,1,19.0
71836,102607,"TGS241Z071",418,50.52541666666666,-27.601888888888887,18.75,18.671,0.0432,4,1,15.7
71835,102606,"TGS241Z070",418,50.51966666666666,-27.59069444444444,19.189,19.112,0.1902,5,1,17.4
71834,102605,"TGS242Z182",418,50.53366666666666,-27.58122222222222,15.181,15.105,0.0435,5,1,39.6
71888,102664,"TGS241Z089",418,50.36312499999999,-27.686861111111106,19.081,19.006,0.1552,4,1,11.0
71894,102672,"TGS241Z093",418,50.339833333333324,-27.666972222222217,19.309,19.237,0.1279,5,1,8.0
71860,102633,"TGS242Z187",418,50.43579166666666,-27.627555555555553,18.633,18.554,0.0435,4,1,24.3
71859,102632,"TGS242Z186",418,50.44874999999999,-27.607999999999997,19.092,19.014,0.1896,3,2,5.9
71858,102631,"TGS241Z078",418,50.43633333333332,-27.60130555555555,18.487,18.409,0.0426,5,1,14.0
71857,102630,"TGS241Z077",418,50.43945833333333,-27.49319444444444,17.585,17.512,0.1544,4,1,11.0
71871,102647,"TGS241Z082",418,50.416374999999995,-27.48983333333333,18.321,18.249,0.1532,5,1,15.1
71814,102583,"TGS241Z066",418,50.588499999999996,-27.572861111111106,16.625,16.552,0.0447,5,1,36.8
71769,102536,"TGS242Z150",418,50.690708333333326,-27.525999999999996,18.899,18.829,0.1427,4,1,7.1
71787,102555,"TGS242Z160",418,50.650458333333326,-27.52155555555555,18.581,18.511,0.0437,4,1,8.2
71819,102588,"TGS241Z067",418,50.57470833333333,-27.567027777777774,18.856,18.782,0.0698,2,3,11.4
71740,102500,"TGS242Z125",418,50.78016666666666,-27.45733333333333,19.049,18.975,0.126,4,2,6.0
71823,102592,"TGS242Z177",418,50.54054166666666,-27.524777777777775,18.963,18.888,0.1262,4,1,9.8
71848,102621,"TGS242Z183",418,50.48920833333332,-27.46444444444444,18.644,18.572,0.1898,4,1,11.0
71841,102612,"TGS241Z073",418,50.510708333333326,-27.44569444444444,19.255,19.184,0.0439,4,2,6.7
71794,102562,"TGS242Z164",418,50.63824999999999,-27.416861111111107,18.792,18.721,0.1777,2,3,6.2
71793,102561,"TGS241Z063",418,50.631583333333325,-27.385972222222218,19.092,19.02,0.1019,5,2,12.7
71778,102546,"TGS242Z158",418,50.66737499999999,-27.364499999999996,19.211,19.139,0.1767,4,1,6.6
71366,102072,"TGS321Z008",418,52.01362499999999,-28.555499999999995,18.581,18.543,0.1647,3,3,5.0
71388,102098,"TGS322Z170",418,51.96187499999999,-28.543999999999997,18.238,18.204,-7.0E-4,5,1,81.9
71319,102021,"TGS322Z146",418,52.149249999999995,-28.491027777777774,18.803,18.765,0.0724,4,2,6.4
71318,102020,"TGS322Z145",418,52.151958333333326,-28.434999999999995,18.963,18.928,0.0,5,1,15.8
71387,102097,"TGS243Z156",418,51.95537499999999,-28.493777777777773,18.909,18.874,0.0896,4,2,5.3
71376,102083,"TGS322Z164",418,52.00458333333333,-28.46069444444444,18.739,18.704,0.161,4,2,11.7
71375,102082,"TGS322Z163",418,51.99704166666666,-28.434222222222218,18.995,18.961,0.0617,4,2,3.9
71382,102090,"TGS243Z153",418,51.98237499999999,-28.43211111111111,19.331,19.297,0.0139,4,2,3.6
71400,102111,"TGS243Z162",418,51.92429166666666,-28.444277777777774,19.07,19.036,0.0728,3,1,5.2
71381,102089,"TGS322Z166",418,51.97866666666666,-28.425416666666663,17.994,17.96,0.0653,4,1,14.1
71386,102096,"TGS322Z169",418,51.95137499999999,-28.409083333333328,19.049,19.015,0.1459,4,1,9.8
71374,102081,"TGS243Z148",418,52.00854166666666,-28.401027777777774,18.718,18.686,0.0623,4,2,4.3
71373,102080,"TGS243Z147",418,52.01191666666666,-28.381527777777773,18.591,18.56,0.1432,4,1,16.0
71286,101988,"TGS243Z111",418,52.26262499999999,-28.286055555555553,19.103,19.074,0.2011,3,1,5.8
71343,102045,"TGS322Z157",418,52.08112499999999,-28.32808333333333,17.783,17.753,0.06,4,1,18.7
71342,102044,"TGS243Z130",418,52.08483333333333,-28.27280555555555,18.167,18.138,0.0671,4,2,5.4
71337,102039,"TGS322Z155",418,52.099458333333324,-28.255555555555553,18.984,18.956,0.1214,5,1,17.0
71310,102012,"TGS243Z119",418,52.16112499999999,-28.236055555555552,19.157,19.129,0.0601,4,3,2.3
71411,102122,"TGS243Z166",418,51.85229166666666,-28.414499999999997,19.309,19.271,0.1086,4,1,10.4
71403,102114,"TGS321Z017",418,51.89529166666666,-28.404277777777775,18.963,18.928,0.0617,5,1,7.8
71399,102110,"TGS243Z161",418,51.91824999999999,-28.395999999999997,18.218,18.184,0.0613,4,1,11.4
71398,102109,"TGS322Z173",418,51.92045833333333,-28.389027777777773,16.175,16.141,0.06,5,1,20.8
71428,102139,"TGS321Z024",418,51.79529166666666,-28.38033333333333,18.739,18.694,0.2477,3,2,4.1
71427,102138,"TGS243Z173",418,51.79449999999999,-28.350666666666662,18.644,18.599,0.1279,4,2,6.2
71397,102108,"TGS322Z172",418,51.91233333333333,-28.24183333333333,19.081,19.046,0.0897,4,2,5.7
71426,102137,"TGS321Z023",418,51.79370833333333,-28.343861111111107,19.408,19.364,0.1782,3,1,8.1
71441,102153,"TGS321Z029",418,51.744499999999995,-28.34130555555555,18.29,18.242,0.0668,4,1,10.7
71425,102136,"TGS322Z180",418,51.80091666666666,-28.289166666666663,19.277,19.237,0.1561,4,1,9.3
71424,102135,"TGS243Z172",418,51.786291666666656,-28.28855555555555,18.984,18.945,0.0183,5,2,9.5
71423,102134,"TGS243Z171",418,51.79379166666666,-28.271916666666662,17.448,17.409,0.1208,5,1,29.7
71455,102170,"TGS322Z186",418,51.69749999999999,-28.30205555555555,19.408,19.361,0.1605,4,1,11.4
71450,102164,"TGS321Z034",418,51.71404166666666,-28.288222222222217,18.941,18.898,0.1604,4,1,7.3
71449,102163,"TGS321Z033",418,51.71883333333333,-28.274861111111107,19.375,19.333,0.1403,3,3,4.0
71416,102127,"TGS322Z177",418,51.833833333333324,-28.262916666666662,19.146,19.108,0.1285,4,2,9.0
71402,102113,"TGS243Z163",418,51.89149999999999,-28.18983333333333,18.581,18.545,0.0894,4,2,6.1
71365,102070,"TGS243Z141",418,52.02941666666666,-28.237444444444442,19.298,19.266,0.1213,4,2,1.6
71364,102069,"TGS322Z162",418,52.025499999999994,-28.224999999999998,18.476,18.443,0.1617,4,1,10.0
71372,102078,"TGS243Z145",418,51.994249999999994,-28.23883333333333,19.397,19.364,0.1613,4,1,8.3
71380,102088,"TGS243Z152",418,51.97687499999999,-28.19169444444444,18.813,18.777,0.2464,4,2,7.6
71330,102032,"TGS322Z152",418,52.13441666666666,-28.18597222222222,19.298,19.265,0.248,4,1,7.9
71341,102043,"TGS322Z156",418,52.08929166666666,-28.13658333333333,18.341,18.302,0.218,4,1,9.1
71385,102095,"TGS322Z168",418,51.955499999999994,-28.15319444444444,18.931,18.895,1.0E-4,4,1,26.4
71396,102107,"TGS243Z160",418,51.91562499999999,-28.07658333333333,18.92,18.885,0.0777,4,2,3.5
71349,102052,"TGS243Z134",418,52.06683333333333,-28.031277777777774,15.767,15.726,0.0146,5,1,18.0
71253,101953,"TGS243Z095",418,52.38341666666666,-28.22719444444444,18.877,18.849,0.0763,4,2,3.7
71244,101942,"TGS322Z111",418,52.41366666666666,-28.220361111111107,19.146,19.117,0.2192,3,1,4.2
