Num,Name,RAJ2000,DEJ2000,imag,z,f_z
20140100,"VVDS-J022752.52-044151.7",36.968865,-4.6977008,20.7236,0.6023,3
20139144,"VVDS-J022746.58-044201.2",36.9441249,-4.7003454,20.7603,0.1455,4
20135768,"VVDS-J022743.48-044217.9",36.9312,-4.704989,23.9359,9.9999,0
20139898,"VVDS-J022742.00-044145.6",36.925037,-4.6960264,22.8794,0.9844,2
20137418,"VVDS-J022745.02-044206.7",36.9376167,-4.7018682,23.4278,0.6975,2
20140499,"VVDS-J022745.53-044140.9",36.9397214,-4.6947106,23.9112,0.7459,2
20140044,"VVDS-J022742.47-044144.8",36.926965,-4.6957915,23.7239,9.9999,0
20140334,"VVDS-J022742.18-044143.8",36.9257724,-4.6955191,22.8213,9.9999,20
20142179,"VVDS-J022745.07-044127.4",36.9378186,-4.6909488,23.9476,1.4245,3
20149357,"VVDS-J022750.69-044204.7",36.9612158,-4.7013081,20.0976,9.9999,0
20138401,"VVDS-J022749.25-044158.3",36.9552328,-4.6995469,23.643,9.9999,0
20141851,"VVDS-J022752.66-044129.4",36.96943,-4.6915153,23.6473,0.776,3
20144405,"VVDS-J022754.82-044116.1",36.9784242,-4.6878128,20.4472,0.5773,4
20145453,"VVDS-J022754.23-044100.6",36.9759973,-4.6835082,23.7057,0.6133,1
20144829,"VVDS-J022751.95-044115.5",36.9664944,-4.6876441,20.4856,0.3075,4
20141132,"VVDS-J022746.83-044135.3",36.9451508,-4.6931444,23.747,1.0649,9
20148686,"VVDS-J022748.09-044034.8",36.950383,-4.6763526,21.8501,0.6195,2
20149810,"VVDS-J022750.93-044022.7",36.9622273,-4.6729857,23.1562,0.4434,2
20150343,"VVDS-J022750.47-044016.4",36.960316,-4.6712286,23.5016,9.9999,0
20122660,"VVDS-J022729.19-044408.6",36.8716562,-4.7357363,23.5214,1.8074,1
20126466,"VVDS-J022728.36-044338.3",36.8681867,-4.7273063,23.8127,9.9999,20
20127742,"VVDS-J022732.50-044327.7",36.8854348,-4.7243747,23.3947,0.9858,4
20129193,"VVDS-J022732.05-044315.2",36.8835677,-4.7209107,23.8484,2.7645,2
20126004,"VVDS-J022726.94-044342.8",36.8622785,-4.7285678,23.2829,1.5369,2
20128197,"VVDS-J022728.17-044323.5",36.867377,-4.7232095,23.8085,0.5779,4
20129056,"VVDS-J022727.63-044317.9",36.8651533,-4.7216524,23.0273,1.2704,2
20128749,"VVDS-J022725.68-044318.4",36.8570201,-4.7217796,23.8451,0.2808,2
20132409,"VVDS-J022730.77-044249.5",36.8782127,-4.7137562,23.9687,0.7893,4
20134569,"VVDS-J022729.15-044230.6",36.8714887,-4.7085007,23.6269,1.7373,2
20135407,"VVDS-J022733.26-044250.4",36.8885859,-4.7140271,17.7364,0.2047,4
20132978,"VVDS-J022732.16-044246.8",36.884038,-4.7130048,22.3241,0.2056,4
20135061,"VVDS-J022736.84-044227.7",36.9035204,-4.7077023,22.5381,0.306,4
20134683,"VVDS-J022737.51-044228.5",36.9063046,-4.7079321,23.8206,0.9407,4
20139884,"VVDS-J022736.27-044159.0",36.9011515,-4.6997496,19.087,0.3313,4
20139091,"VVDS-J022736.86-044157.3",36.9036189,-4.6992711,22.9702,2.318,1
20133095,"VVDS-J022730.79-044244.0",36.8783057,-4.7122227,23.4049,9.9999,0
20134424,"VVDS-J022730.25-044235.2",36.8760544,-4.7097959,21.7934,1.01,4
20134592,"VVDS-J022731.76-044229.4",36.8823334,-4.708176,23.1154,0.9695,1
20134980,"VVDS-J022731.28-044226.7",36.8803741,-4.7074291,23.0938,0.2051,1
20135534,"VVDS-J022731.34-044225.2",36.8806231,-4.7070189,22.6623,9.9999,20
20135830,"VVDS-J022729.65-044221.2",36.8735778,-4.7059097,23.5079,1.1923,4
20137650,"VVDS-J022731.30-044205.7",36.8804352,-4.701598,23.4589,9.9999,0
20136708,"VVDS-J022734.59-044211.8",36.8941409,-4.7032947,23.8427,9.9999,0
20141985,"VVDS-J022734.12-044155.9",36.8921718,-4.6988701,19.2912,0.3342,2
20140122,"VVDS-J022735.09-044152.3",36.896232,-4.6978852,22.0921,9.9999,0
20140820,"VVDS-J022734.52-044139.9",36.8938408,-4.6944366,22.7611,0.9868,4
20129588,"VVDS-J022723.57-044313.0",36.8482457,-4.7202886,23.2099,0.4474,2
20130109,"VVDS-J022722.87-044307.1",36.8453318,-4.7186576,23.658,1.3128,1
20131406,"VVDS-J022723.85-044259.0",36.8494054,-4.7163971,23.5162,0.277,3
20132639,"VVDS-J022724.29-044246.1",36.8512122,-4.7128246,23.6714,9.9999,0
20133466,"VVDS-J022721.87-044243.9",36.8411658,-4.7121987,22.882,1.8551,2
20132558,"VVDS-J022723.35-044248.7",36.8473123,-4.7135483,22.2649,0.7045,4
20133868,"VVDS-J022724.54-044237.0",36.8522553,-4.7103011,23.028,1.0345,3
20133211,"VVDS-J022722.75-044242.3",36.8447977,-4.7117662,23.0954,0.3977,2
20134783,"VVDS-J022727.96-044228.9",36.8665338,-4.7080355,23.9795,1.178,4
20136400,"VVDS-J022726.47-044217.3",36.8602954,-4.7048248,23.3502,2.0204,2
20138062,"VVDS-J022727.22-044207.3",36.8634298,-4.7020549,22.0802,0.5687,1
20137139,"VVDS-J022724.55-044210.5",36.8523012,-4.7029317,22.7759,0.9933,4
20137914,"VVDS-J022725.06-044200.3",36.8544391,-4.7001054,25.3403,9.9999,20
20135901,"VVDS-J022718.53-044218.1",36.8272187,-4.705031,23.0951,0.9029,4
20139927,"VVDS-J022720.74-044212.7",36.8364297,-4.7035281,19.1527,0.3955,4
20138316,"VVDS-J022724.84-044159.6",36.8535277,-4.6999132,23.8008,4.3045,1
20140556,"VVDS-J022721.39-044140.1",36.8391413,-4.6944933,22.6851,0.9602,4
20141595,"VVDS-J022724.07-044132.3",36.8502933,-4.692314,23.0031,0.5222,2
20138209,"VVDS-J022728.76-044201.1",36.869834,-4.7003117,23.9719,3.0887,1
20142241,"VVDS-J022730.38-044132.8",36.8766028,-4.6924576,21.101,1.0245,2
20141946,"VVDS-J022729.42-044130.0",36.8725913,-4.691671,22.4527,0.8388,1
20142594,"VVDS-J022730.67-044128.4",36.8778112,-4.6912293,21.4133,1.1268,2
20145755,"VVDS-J022732.27-044105.9",36.8844661,-4.684989,20.9386,0.3824,4
20145232,"VVDS-J022733.27-044102.9",36.8886368,-4.6841399,23.2969,0.9429,3
20145362,"VVDS-J022729.55-044105.0",36.8731334,-4.6847481,21.8634,0.292,4
20143253,"VVDS-J022724.02-044117.4",36.8500992,-4.6881855,23.0262,0.9622,3
20144955,"VVDS-J022725.34-044102.3",36.8555917,-4.6839927,23.8904,1.0258,2
20144417,"VVDS-J022725.92-044108.0",36.8580268,-4.6855752,23.912,9.9999,0
20145320,"VVDS-J022726.21-044107.1",36.859231,-4.685319,22.307,1.914,1
20146438,"VVDS-J022730.04-044049.3",36.875176,-4.6803763,23.7899,0.6334,2
20148009,"VVDS-J022731.10-044041.5",36.879611,-4.6782097,22.4723,9.9999,0
20146589,"VVDS-J022727.98-044047.9",36.8666175,-4.6799896,23.6365,1.1745,9
20148054,"VVDS-J022726.75-044036.1",36.8614882,-4.6767081,23.8451,9.9999,0
20150589,"VVDS-J022728.70-044021.4",36.8696207,-4.6726147,20.5409,0.298,4
20140667,"VVDS-J022739.95-044202.7",36.916477,-4.7007576,19.5117,0.415,1
20139064,"VVDS-J022739.49-044152.9",36.9145742,-4.6980397,23.968,1.4816,3
20138998,"VVDS-J022737.95-044158.6",36.9081272,-4.699628,22.5711,0.385,4
20140973,"VVDS-J022738.49-044148.2",36.9103878,-4.6967304,20.695,0.3815,2
20142231,"VVDS-J022739.71-044129.8",36.915498,-4.691635,23.2525,1.6569,2
20141810,"VVDS-J022743.07-044131.5",36.9294644,-4.692088,22.5801,0.7084,1
20141966,"VVDS-J022741.06-044129.3",36.9211073,-4.6914738,23.4611,1.059,2
20142389,"VVDS-J022740.89-044128.8",36.9204051,-4.6913607,22.8077,2.0778,1
20143801,"VVDS-J022740.18-044114.8",36.9174305,-4.6874653,23.8831,1.1747,3
20143961,"VVDS-J022739.52-044112.8",36.9147042,-4.6868898,23.9692,1.257,9
20145428,"VVDS-J022741.52-044100.0",36.9230066,-4.6833452,23.717,9.9999,0
20141853,"VVDS-J022736.17-044130.6",36.9007251,-4.6918505,23.2079,0.5904,1
20142666,"VVDS-J022736.07-044121.7",36.9002989,-4.689362,23.9893,0.423,1
20143146,"VVDS-J022736.59-044119.5",36.9024968,-4.6887661,23.2705,1.7956,19
20142296,"VVDS-J022737.98-044126.9",36.908288,-4.6908261,23.1546,0.5082,4
20143765,"VVDS-J022738.17-044114.4",36.9090506,-4.6873475,23.1095,3.7487,2
20145048,"VVDS-J022738.68-044104.4",36.9112081,-4.6845681,23.2257,1.4262,2
20144739,"VVDS-J022737.55-044105.8",36.9064699,-4.6849532,23.8249,0.9369,3
20145192,"VVDS-J022734.83-044103.4",36.8951441,-4.6843001,22.798,1.241,3
20146007,"VVDS-J022735.50-044055.8",36.8979167,-4.6821699,22.0678,0.9094,2
20146872,"VVDS-J022740.12-044056.9",36.9171842,-4.6824856,19.5188,0.5069,4
20148251,"VVDS-J022741.74-044035.4",36.9239301,-4.6765176,22.2977,1.061,3
20146845,"VVDS-J022743.97-044047.1",36.9332354,-4.6797595,23.728,3.568,1
20149106,"VVDS-J022745.52-044029.3",36.9396932,-4.6748105,23.3402,1.1383,9
20148721,"VVDS-J022744.46-044030.4",36.9352629,-4.6751186,23.4648,0.5043,3
20149719,"VVDS-J022747.47-044022.4",36.9478286,-4.672906,23.8577,1.4722,9
20153940,"VVDS-J022748.75-043951.8",36.9531662,-4.6643957,21.2167,0.3062,4
20150708,"VVDS-J022742.74-044018.1",36.9280956,-4.671719,20.9348,0.1985,4
20153475,"VVDS-J022740.58-043950.4",36.9190945,-4.664027,23.4759,0.58,2
20147706,"VVDS-J022735.70-044039.6",36.8987588,-4.6776797,23.2345,0.9899,3
20146967,"VVDS-J022732.21-044046.8",36.8842468,-4.6796787,23.2531,0.2559,9
20148350,"VVDS-J022737.08-044031.2",36.9045323,-4.6753605,23.6243,9.9999,0
20151675,"VVDS-J022737.62-044004.5",36.9067889,-4.6679289,23.82,0.7062,2
20152401,"VVDS-J022737.99-043959.8",36.9083175,-4.666635,22.8065,0.8049,2
20152943,"VVDS-J022737.23-043954.0",36.9051572,-4.6650158,23.4055,0.8819,2
20148942,"VVDS-J022731.77-044028.9",36.8824114,-4.674713,23.3301,9.9999,0
20150339,"VVDS-J022730.59-044021.2",36.877495,-4.6725725,22.3221,0.6354,3
20152209,"VVDS-J022739.30-044000.7",36.9137695,-4.6668739,23.3149,0.9828,3
20153146,"VVDS-J022738.89-043953.7",36.9120598,-4.6649266,22.9444,1.1735,2
20156026,"VVDS-J022740.70-043934.5",36.9196068,-4.6596043,21.0747,0.0707,4
20160162,"VVDS-J022739.62-043900.7",36.9150842,-4.6502085,20.7769,0.2946,4
20158641,"VVDS-J022742.23-043907.5",36.9259744,-4.6521065,23.5389,1.1717,1
20160206,"VVDS-J022743.28-043854.1",36.9303749,-4.6483655,23.8909,9.9999,0
20160425,"VVDS-J022740.22-043851.2",36.9176008,-4.6475732,23.7741,1.5986,2
20160327,"VVDS-J022740.79-043853.9",36.9199637,-4.6483166,23.3506,1.1879,2
20161336,"VVDS-J022740.45-043843.8",36.9185459,-4.6455053,23.1313,1.0158,3
20162531,"VVDS-J022741.38-043835.0",36.92244,-4.6430791,23.0402,0.4794,3
20164088,"VVDS-J022741.84-043831.8",36.9243619,-4.6421804,19.2089,0.301,3
20159717,"VVDS-J022738.11-043858.0",36.9088175,-4.6494711,23.8631,1.3342,3
20160394,"VVDS-J022735.29-043851.9",36.8970691,-4.6477706,23.8629,3.0246,1
20160813,"VVDS-J022735.84-043847.7",36.8993479,-4.6466101,23.4404,1.0375,2
20160875,"VVDS-J022735.89-043849.3",36.8995787,-4.6470299,23.5334,9.9999,0
20161622,"VVDS-J022738.95-043842.0",36.9123327,-4.6450244,23.9649,9.9999,0
20164766,"VVDS-J022741.00-043814.8",36.9208502,-4.6374604,23.9159,1.7197,2
20166889,"VVDS-J022740.03-043759.7",36.916808,-4.6332668,22.7303,0.8054,3
20166966,"VVDS-J022739.50-043804.2",36.9145976,-4.6345176,21.4263,0.4052,3
20140189,"VVDS-J022801.41-044145.4",37.0058966,-4.6959474,22.7665,0.575,1
20139456,"VVDS-J022759.96-044150.8",36.9998617,-4.6974578,23.2522,1.6465,1
20141815,"VVDS-J022800.79-044130.3",37.0033176,-4.6917774,23.7641,0.8372,3
20143981,"VVDS-J022800.16-044122.7",37.0006838,-4.6896513,20.8359,0.2347,2
20143401,"VVDS-J022801.31-044120.4",37.0054996,-4.6890028,21.7941,0.8166,3
20144222,"VVDS-J022802.45-044110.2",37.0102208,-4.6861781,23.8334,9.9999,0
20145410,"VVDS-J022801.89-044104.5",37.0078915,-4.684592,21.9345,0.1986,3
20145861,"VVDS-J022802.99-044103.5",37.0124659,-4.6843287,21.5654,0.6382,2
20145786,"VVDS-J022758.97-044102.6",36.9957097,-4.6840794,22.8505,0.5167,3
20143589,"VVDS-J022756.07-044114.3",36.9836432,-4.687322,23.8554,1.3683,1
20147448,"VVDS-J022757.06-044103.6",36.9877786,-4.6843465,19.3079,0.4793,3
20149249,"VVDS-J022759.62-044027.5",36.9984421,-4.6743201,23.3588,9.9999,0
20150366,"VVDS-J022804.72-044027.1",37.0197045,-4.6742027,22.4485,0.1555,3
20149388,"VVDS-J022804.15-044026.3",37.0172929,-4.6739783,23.7787,9.9999,0
20153298,"VVDS-J022806.88-043954.4",37.0286782,-4.6651314,21.9465,0.3846,4
20153852,"VVDS-J022803.58-043947.5",37.0149255,-4.6632164,23.0592,9.9999,0
20154238,"VVDS-J022805.27-043945.9",37.0219652,-4.6627704,22.5621,0.2483,4
20155136,"VVDS-J022806.31-043938.6",37.0263095,-4.6607446,22.5188,0.6343,3
20146151,"VVDS-J022755.58-044053.1",36.981607,-4.681429,23.3637,0.1504,2
20154188,"VVDS-J022757.67-043948.3",36.9903084,-4.663432,21.472,0.6103,3
20154029,"VVDS-J022753.73-043950.6",36.9739116,-4.6640742,21.2288,0.6398,3
20153409,"VVDS-J022753.26-043952.2",36.9719311,-4.664506,22.4326,0.6389,3
20159307,"VVDS-J022803.96-043901.1",37.0165035,-4.6503302,23.6296,0.8759,1
20163981,"VVDS-J022802.97-043824.5",37.0123996,-4.6401402,23.4204,1.2928,3
20164229,"VVDS-J022800.86-043821.4",37.0036141,-4.6392811,23.3775,0.2937,1
20165711,"VVDS-J022801.73-043808.3",37.0072177,-4.635666,23.5336,0.3613,1
20165024,"VVDS-J022759.56-043812.4",36.9981921,-4.6368051,23.699,0.7832,2
20165233,"VVDS-J022800.23-043809.9",37.0009723,-4.6361086,23.5796,0.6204,3
20165674,"VVDS-J022759.71-043810.2",36.9987975,-4.6361816,23.0055,0.4332,3
20160769,"VVDS-J022814.79-043849.2",37.0616537,-4.647012,23.6175,0.8918,3
20159348,"VVDS-J022809.24-043913.1",37.0385187,-4.6536561,19.9725,0.5236,3
20162915,"VVDS-J022809.90-043855.8",37.0412735,-4.6488365,20.7212,0.674,1
20160073,"VVDS-J022810.51-043854.5",37.0438236,-4.6484728,23.3959,0.4359,2
20159634,"VVDS-J022806.40-043900.2",37.0266708,-4.6500785,23.4719,0.5247,4
20162210,"VVDS-J022811.30-043835.9",37.047102,-4.6433078,23.5972,0.518,3
20163001,"VVDS-J022810.85-043831.3",37.0452272,-4.6420327,23.4788,0.6361,3
20162435,"VVDS-J022815.50-043834.4",37.064614,-4.6429082,23.0256,0.6322,2
20162229,"VVDS-J022815.35-043834.5",37.0639825,-4.642937,23.8698,9.9999,20
20163682,"VVDS-J022814.27-043824.2",37.059467,-4.6400825,22.7826,0.5814,4
20165880,"VVDS-J022816.13-043805.9",37.0672362,-4.6349891,23.5612,9.9999,0
20165684,"VVDS-J022813.74-043806.8",37.0572771,-4.6352394,23.1808,0.6344,2
20165693,"VVDS-J022812.63-043805.8",37.0526502,-4.6349494,23.9206,1.6366,1
20166761,"VVDS-J022813.71-043759.0",37.0571315,-4.6330705,23.9722,9.9999,0
20166893,"VVDS-J022813.09-043757.6",37.0545788,-4.6326731,23.7894,1.3723,9
20167272,"VVDS-J022813.20-043755.5",37.055005,-4.6321106,22.4264,0.8922,2
20168813,"VVDS-J022812.55-043739.4",37.0523092,-4.6276382,23.2263,0.624,2
20169710,"VVDS-J022814.47-043732.5",37.0603326,-4.6256982,23.6325,0.4206,1
20168240,"VVDS-J022816.64-043744.7",37.069362,-4.6291031,23.491,1.3819,9
20169626,"VVDS-J022816.77-043737.3",37.0698989,-4.6270422,21.1995,0.3253,4
20171590,"VVDS-J022815.62-043718.5",37.0651104,-4.6218136,23.2129,0.143,2
20164749,"VVDS-J022806.85-043815.3",37.0285717,-4.6375975,23.2682,0.3908,2
20166513,"VVDS-J022805.58-043800.8",37.0232763,-4.6335617,23.2309,0.9623,3
20165249,"VVDS-J022809.25-043811.4",37.0385749,-4.6365027,23.5713,2.8695,1
20166958,"VVDS-J022807.44-043758.6",37.0310307,-4.6329557,22.7178,0.3902,2
20167440,"VVDS-J022807.38-043750.8",37.0307582,-4.6307867,23.9792,0.4618,1
20166290,"VVDS-J022802.44-043801.9",37.0101875,-4.6338802,23.1674,0.4362,3
20167640,"VVDS-J022801.31-043748.3",37.0054838,-4.6301103,23.8878,9.9999,0
20167774,"VVDS-J022800.82-043747.1",37.0034514,-4.6297511,23.9426,9.9999,0
20168284,"VVDS-J022803.46-043744.2",37.0144488,-4.6289529,23.8282,0.8028,2
20168305,"VVDS-J022803.31-043743.8",37.0138101,-4.6288608,24.3645,0.6222,21
20169345,"VVDS-J022801.97-043734.8",37.00823,-4.6263553,23.8644,0.5989,3
20170947,"VVDS-J022805.22-043723.7",37.0217683,-4.623273,22.9348,3.578,1
20172085,"VVDS-J022806.30-043712.5",37.0262778,-4.6201402,23.9111,0.5202,2
20170036,"VVDS-J022804.15-043728.9",37.0173295,-4.6247082,23.9501,1.2389,9
20170998,"VVDS-J022805.04-043722.3",37.021039,-4.622887,23.3883,1.3798,2
20174038,"VVDS-J022804.58-043703.7",37.0190966,-4.6177147,20.9719,0.5824,3
20174750,"VVDS-J022815.07-043650.2",37.0628196,-4.6139577,23.9232,0.4407,1
20175582,"VVDS-J022808.03-043646.8",37.0334884,-4.6130149,23.5211,3.15,1
20174414,"VVDS-J022809.28-043652.8",37.0386998,-4.6146778,23.6673,0.9563,9
20176170,"VVDS-J022806.27-043639.0",37.0261465,-4.6108474,23.8109,9.9999,0
20179956,"VVDS-J022809.76-043616.5",37.0406832,-4.6046008,21.8423,0.628,3
20180119,"VVDS-J022810.13-043615.0",37.0422339,-4.6041789,20.548,0.8367,22
20179586,"VVDS-J022810.35-043614.1",37.0431277,-4.6039376,22.7304,0.2375,4
20183086,"VVDS-J022811.00-043544.1",37.0458476,-4.595592,23.7801,0.3802,1
20154415,"VVDS-J022749.08-043943.1",36.9545039,-4.6619862,23.9948,0.3086,24
20155109,"VVDS-J022749.39-043943.2",36.9558141,-4.6620237,22.1739,0.984,3
20158762,"VVDS-J022749.31-043907.2",36.9554941,-4.6520008,23.5689,0.962,2
20160750,"VVDS-J022754.27-043849.2",36.9761321,-4.6470111,23.1227,1.4692,3
20160547,"VVDS-J022751.99-043854.1",36.9666418,-4.6483678,21.4798,0.1398,3
20160461,"VVDS-J022750.93-043856.9",36.9622102,-4.6491476,21.7722,9.9999,0
20161929,"VVDS-J022751.53-043840.6",36.9647362,-4.6446358,22.1077,1.0665,2
20158861,"VVDS-J022746.89-043909.2",36.9454079,-4.6525712,22.3391,0.2287,4
20159331,"VVDS-J022746.97-043901.2",36.9457225,-4.6503438,23.394,1.0635,2
20158922,"VVDS-J022748.78-043906.4",36.9532864,-4.6518041,23.3678,1.1837,2
20161675,"VVDS-J022747.99-043841.6",36.9499859,-4.6449124,23.7011,0.7031,2
20164778,"VVDS-J022749.94-043815.8",36.9581205,-4.6377228,23.4533,1.0581,2
20166340,"VVDS-J022750.42-043806.0",36.9600839,-4.6350199,22.1071,0.6083,3
20167639,"VVDS-J022749.85-043751.7",36.9577397,-4.6310512,22.1612,0.9846,3
20162960,"VVDS-J022755.59-043838.4",36.9816481,-4.6440208,22.0165,0.6124,4
20163555,"VVDS-J022755.30-043836.7",36.9804363,-4.6435427,21.2673,0.1422,3
20163826,"VVDS-J022755.16-043824.3",36.979847,-4.6400838,23.1351,1.4989,9
20164456,"VVDS-J022756.26-043817.6",36.9844227,-4.6382484,23.1889,3.1349,1
20165435,"VVDS-J022755.98-043808.9",36.9832701,-4.6358278,23.9644,1.5867,1
20166555,"VVDS-J022758.20-043802.2",36.9925158,-4.6339553,22.4825,0.1902,4
20165180,"VVDS-J022756.91-043811.0",36.9871409,-4.6364014,23.5129,1.5297,1
20166846,"VVDS-J022759.17-043757.7",36.9965751,-4.6327215,23.8625,0.2529,1
20168723,"VVDS-J022758.49-043755.0",36.9937176,-4.6319658,17.8394,0.1748,21
20164788,"VVDS-J022753.03-043816.8",36.9709609,-4.6380166,22.6506,1.051,3
20167186,"VVDS-J022753.75-043753.2",36.9739977,-4.6314624,23.9863,3.4732,1
20170060,"VVDS-J022753.72-043734.8",36.9738583,-4.6263368,22.0765,0.3462,4
20170469,"VVDS-J022752.53-043725.0",36.9689097,-4.6236197,23.9025,1.0125,2
20171932,"VVDS-J022757.73-043715.4",36.9905649,-4.6209523,23.7732,9.9999,0
20172532,"VVDS-J022753.18-043710.6",36.9716198,-4.6196352,23.8114,0.2268,2
20163945,"VVDS-J022743.86-043828.1",36.9327578,-4.6411421,21.384,0.2873,2
20167201,"VVDS-J022744.45-043756.3",36.9352329,-4.6323096,23.3947,0.8074,3
20168056,"VVDS-J022748.19-043754.1",36.9508196,-4.6317125,21.2812,0.3457,2
20167905,"VVDS-J022747.43-043748.8",36.9476638,-4.6302273,23.0948,9.9999,0
20167710,"VVDS-J022745.90-043750.6",36.9412741,-4.6307447,23.3222,9.9999,0
20167214,"VVDS-J022745.06-043754.6",36.9377805,-4.6318592,23.524,0.2653,3
20168731,"VVDS-J022746.42-043743.0",36.943424,-4.6286239,23.5817,1.2491,1
20169386,"VVDS-J022745.68-043737.3",36.9403718,-4.6270284,23.2064,1.49,2
20167143,"VVDS-J022741.37-043802.0",36.9224081,-4.6339082,22.5928,0.7758,4
20167648,"VVDS-J022742.74-043752.1",36.9281071,-4.6311456,22.2895,1.0242,3
20167945,"VVDS-J022742.24-043750.6",36.9260349,-4.6307249,22.8354,1.0234,2
20167448,"VVDS-J022739.74-043752.0",36.9156109,-4.6311315,23.7054,0.9645,2
20169233,"VVDS-J022740.93-043736.9",36.9205577,-4.6269326,23.1155,1.3003,3
20170169,"VVDS-J022745.09-043729.6",36.937883,-4.6248932,22.9027,9.9999,0
20171393,"VVDS-J022746.24-043720.1",36.9427034,-4.6222654,23.2452,1.1329,3
20169739,"VVDS-J022748.72-043732.6",36.9530152,-4.6257306,22.6823,0.795,2
20170710,"VVDS-J022749.31-043728.9",36.9554978,-4.624719,20.9686,0.7015,3
20172265,"VVDS-J022747.71-043713.6",36.9488186,-4.6204705,22.8014,0.7929,2
20176632,"VVDS-J022750.50-043638.0",36.9604185,-4.6105775,22.9614,1.4351,2
20179525,"VVDS-J022751.00-043629.2",36.9625324,-4.6081273,19.982,0.3483,3
20175423,"VVDS-J022747.09-043645.4",36.9462138,-4.6126307,23.4845,1.4512,11
20178705,"VVDS-J022748.77-043632.4",36.9532098,-4.6090127,23.0869,0.8111,9
20175474,"VVDS-J022746.68-043645.7",36.9445208,-4.6127126,22.9121,1.0507,22
20178181,"VVDS-J022748.06-043625.4",36.9502665,-4.6070752,23.1447,0.701,2
20181671,"VVDS-J022750.50-043555.2",36.9604545,-4.5986723,23.4638,0.6294,2
20182654,"VVDS-J022749.92-043551.7",36.9580014,-4.5977019,21.9208,0.7565,2
20184205,"VVDS-J022749.90-043535.8",36.9579187,-4.593292,23.1375,0.8039,3
20170529,"VVDS-J022759.14-043726.9",36.9964567,-4.624154,23.4981,2.6324,2
20173608,"VVDS-J022803.66-043700.9",37.015275,-4.6169301,23.3153,0.3673,2
20179244,"VVDS-J022804.09-043621.4",37.0170793,-4.605957,20.8384,0.5984,3
20180737,"VVDS-J022800.51-043601.2",37.002154,-4.6003439,23.8301,0.1463,29
20180790,"VVDS-J022800.38-043601.7",37.00159,-4.6004992,23.3559,0.8683,2
20181308,"VVDS-J022759.71-043557.7",36.998807,-4.5993665,23.8493,3.6194,1
20183117,"VVDS-J022800.38-043543.2",37.0016173,-4.5953604,22.6134,0.9875,3
20183228,"VVDS-J022759.94-043544.0",36.9997803,-4.5955764,23.1558,9.9999,20
20180208,"VVDS-J022805.77-043607.1",37.0240703,-4.601975,23.647,9.9999,0
20181856,"VVDS-J022808.51-043600.8",37.0354864,-4.6002499,23.018,1.1716,3
20185448,"VVDS-J022806.96-043523.1",37.029026,-4.5897663,23.4917,1.0466,3
20187819,"VVDS-J022807.46-043522.6",37.0310875,-4.5896271,20.2974,0.2126,2
20182832,"VVDS-J022802.54-043547.8",37.0105901,-4.5966303,21.6121,0.8053,3
20186427,"VVDS-J022803.31-043516.5",37.0138298,-4.5879319,23.7566,9.9999,0
20187229,"VVDS-J022805.29-043508.2",37.0220738,-4.5856122,23.7986,0.5154,2
20186787,"VVDS-J022807.39-043512.9",37.0308055,-4.5869371,22.5765,0.7064,4
20189596,"VVDS-J022807.89-043455.3",37.0329059,-4.5820323,22.1191,0.4327,3
20181830,"VVDS-J022756.56-043556.4",36.9856794,-4.5990132,22.6045,0.6248,4
20180414,"VVDS-J022754.93-043607.5",36.9788882,-4.6020991,22.6165,0.7832,3
20181778,"VVDS-J022754.47-043557.2",36.9769695,-4.5992293,23.2076,0.9878,3
20183775,"VVDS-J022758.14-043540.0",36.9922697,-4.5944517,22.5991,0.5958,3
20183239,"VVDS-J022758.62-043541.3",36.9942823,-4.5948195,23.697,0.9532,1
20183738,"VVDS-J022753.79-043538.7",36.9741516,-4.5941084,22.9071,1.0833,3
20185225,"VVDS-J022753.24-043528.5",36.9718681,-4.5912748,22.1012,1.4358,2
20187600,"VVDS-J022752.46-043506.8",36.9686196,-4.585235,23.7993,2.2482,1
20185211,"VVDS-J022755.65-043526.6",36.9819001,-4.5907276,23.9492,9.9999,0
20186466,"VVDS-J022753.90-043516.8",36.9745839,-4.5880189,23.7793,3.3698,2
20188830,"VVDS-J022753.31-043456.5",36.9721367,-4.5823781,23.59,1.4358,9
20185099,"VVDS-J022800.84-043527.3",37.0035234,-4.59092,23.7889,1.3526,1
20190640,"VVDS-J022800.80-043438.8",37.003356,-4.5774512,23.9128,1.1785,2
20192204,"VVDS-J022804.36-043428.8",37.0181692,-4.5746746,22.7267,1.1019,3
20192542,"VVDS-J022805.09-043424.3",37.0212375,-4.573444,23.6245,1.1728,9
